Date,TSI_13_25_13
2020-09-18,-3.111713394057302
2020-09-19,-2.29713533603638
2020-09-20,-2.6332033903676546
2020-09-21,-4.936726122899801
2020-09-22,-6.583709692755968
2020-09-23,-9.491688247675505
2020-09-24,-9.560244719511413
2020-09-25,-9.390351717008311
2020-09-26,-8.989276541231384
2020-09-27,-8.50341575332113
2020-09-28,-8.261132118936551
2020-09-29,-7.667714696883267
2020-09-30,-7.1526058904661
2020-10-01,-7.242249407226457
2020-10-02,-7.879062257056281
2020-10-03,-8.391806095357108
2020-10-04,-8.214897384008923
2020-10-05,-7.918822295514173
2020-10-06,-8.8812352822936
2020-10-07,-9.58244556991735
2020-10-08,-9.123290649192622
2020-10-09,-6.972940765797879
2020-10-10,-4.55787258501281
2020-10-11,-2.0604711705833187
2020-10-12,1.4864076187313628
2020-10-13,3.5995821171445668
2020-10-14,5.1229008928805415
2020-10-15,6.122054842673703
2020-10-16,5.447913279535899
2020-10-17,5.212620723599757
2020-10-18,6.183262608834728
2020-10-19,7.199459649454053
2020-10-20,6.456516840502564
2020-10-21,8.77883841287769
2020-10-22,13.151614877725063
2020-10-23,15.89237405703712
2020-10-24,18.318730279559823
2020-10-25,19.27570980001823
2020-10-26,18.130848889992365
2020-10-27,18.29686723720218
2020-10-28,16.125402524244628
2020-10-29,14.150594752400792
2020-10-30,12.016357278034462
2020-10-31,10.728665241563466
2020-11-01,10.819432465293742
2020-11-02,9.00376789928745
2020-11-03,8.086543419116321
2020-11-04,9.085532603435446
2020-11-05,11.254931348516061
2020-11-06,17.293293559324876
2020-11-07,19.045336205895648
2020-11-08,21.921470234760744
2020-11-09,22.789698830109526
2020-11-10,23.89001441933611
2020-11-11,25.773609058645086
2020-11-12,26.973300030143875
2020-11-13,28.925735654524026
2020-11-14,28.55508017407199
2020-11-15,26.64544000636595
2020-11-16,26.0641523972734
2020-11-17,27.091143151027943
2020-11-18,27.780123193294973
2020-11-19,27.344981702921004
2020-11-20,29.645481293690636
2020-11-21,33.88703563519789
2020-11-22,37.49606092182165
2020-11-23,42.7379984655115
2020-11-24,45.998770951797255
2020-11-25,44.645438175054025
2020-11-26,38.22713375743168
2020-11-27,33.48447787455688
2020-11-28,30.909724504614392
2020-11-29,30.70496029587462
2020-11-30,32.254591338136784
2020-12-01,31.188096429563416
2020-12-02,30.84321302353072
2020-12-03,31.314817583652076
2020-12-04,28.191372224072467
2020-12-05,26.925965128381975
2020-12-06,26.174042264474302
2020-12-07,24.912474445831837
2020-12-08,21.495819267456145
2020-12-09,19.615017929185868
2020-12-10,17.285277395379186
2020-12-11,14.596853732342563
2020-12-12,13.480615340979966
2020-12-13,13.548864279258357
2020-12-14,13.385167620665307
2020-12-15,13.407240413658915
2020-12-16,15.592765828485474
2020-12-17,17.63633868442392
2020-12-18,19.815579334263244
2020-12-19,21.78534641184865
2020-12-20,21.95782673663691
2020-12-21,20.142165350581994
2020-12-22,19.823148828472807
2020-12-23,16.17970312132419
2020-12-24,14.667275336810226
2020-12-25,14.18437443596033
2020-12-26,14.241856188227045
2020-12-27,16.408508665987497
2020-12-28,20.106503927954797
2020-12-29,22.97259730923814
2020-12-30,25.984125835666077
2020-12-31,27.46650135557423
2021-01-01,28.162755678941224
2021-01-02,30.314081523818473
2021-01-03,38.30603472363073
2021-01-04,45.30041984625648
2021-01-05,51.301222684801786
2021-01-06,57.227470773292595
2021-01-07,61.56141071920105
