Date,STOCHk_14_3_3,STOCHd_14_3_3
2016-03-18,19.703547447574913,31.423407707662175
2016-03-19,-6.857258630957998,19.556102627874342
2016-03-20,-29.861675919210338,-5.671795700864487
2016-03-21,-15.38080275847974,-17.366579102882703
2016-03-22,1.1239561492959051,-14.7061741761314
2016-03-23,22.80344289408785,2.848865428301329
2016-03-24,38.69790499582851,20.87510134640408
2016-03-25,49.702294034285444,37.06788064140059
2016-03-26,48.0836578468064,45.49461895897344
2016-03-27,48.27568298207161,48.68721162105447
2016-03-28,58.454275186401674,51.60453867175988
2016-03-29,43.79309109529097,50.17434975458807
2016-03-30,32.77774560126267,45.008370627651765
2016-03-31,15.803732664444988,30.79152312033287
2016-04-01,22.457288210903755,23.679588825537127
2016-04-02,31.760760654779986,23.34059384337623
2016-04-03,38.41657256311695,30.87820714293355
2016-04-04,37.465967957859384,35.88110039191876
2016-04-05,37.65633825160675,37.84629292419435
2016-04-06,41.76144060685371,38.961248938773274
2016-04-07,44.839317960594464,41.419032273018296
2016-04-08,41.5532977545059,42.71801877398468
2016-04-09,20.696086329003382,35.69623401470124
2016-04-10,19.24956284285447,27.166315642121237
2016-04-11,26.982483821409986,22.309377664422602
2016-04-12,52.023930154055414,32.751992272773286
2016-04-13,63.63607880923138,47.547497594898914
2016-04-14,69.4934067540694,61.71780523911872
2016-04-15,58.88322802530507,64.0042378628686
2016-04-16,64.21795631015634,64.19819702984358
2016-04-17,59.08942072107883,60.7302016855134
2016-04-18,67.0593430430736,63.4555733581029
2016-04-19,55.64147705424441,60.596746939465596
2016-04-20,59.756003321135985,60.81894113948465
2016-04-21,61.86074312269145,59.08607449935727
2016-04-22,72.58406900426824,64.7336051493652
2016-04-23,76.81617497211984,70.4203290330265
2016-04-24,77.75462670267505,75.71829022635437
2016-04-25,76.67423344149974,77.08167837209818
2016-04-26,80.14003217590675,78.18963077336049
2016-04-27,71.12649694475186,75.9802541873861
2016-04-28,51.714232917699995,67.66025401278618
2016-04-29,37.19815895124166,53.346296271231154
2016-04-30,38.51873755161017,42.47704314018392
2016-05-01,48.729256259898285,41.482050920916684
2016-05-02,39.95055826686743,42.399517359458606
2016-05-03,22.637509850123127,37.10577479229626
2016-05-04,-2.1544460229883717,20.144540698000707
2016-05-05,-13.507981811063352,2.3250273386904445
2016-05-06,-15.60179452749511,-10.42140745384897
2016-05-07,9.018112613504812,-6.6972212416845744
2016-05-08,28.165431447321495,7.193916511110374
2016-05-09,46.105156140510076,27.762900067112103
2016-05-10,30.635072642756636,34.968553410196044
2016-05-11,23.022986082225028,33.25440495516389
2016-05-12,9.880022721345812,21.179360482109136
2016-05-13,22.401234923521432,18.434747909030733
2016-05-14,33.31660124956303,21.865952964810067
2016-05-15,50.597000303638254,35.438278825574216
2016-05-16,49.183189321079205,44.36559695809348
2016-05-17,45.89633121510548,48.55884027994096
2016-05-18,39.88479297942738,44.988104505204
2016-05-19,-61.97317977670468,7.93598147260937
2016-05-20,-89.68705514733921,-37.25848064820553
2016-05-21,-107.16105547430998,-86.27376346611798
