time,RSI_14
2016-08-14,46.95547476720856
2016-08-15,46.347841695420215
2016-08-16,46.3511269765397
2016-08-17,44.00845613504305
2016-08-18,43.714242633305766
2016-08-19,43.63855075951383
2016-08-20,48.56852071354569
2016-08-21,47.47794781451282
2016-08-22,46.84845071455669
2016-08-23,46.06748724819034
2016-08-24,46.256281566232396
2016-08-25,49.79104565387381
2016-08-26,49.15005511744687
2016-08-27,48.07713996573148
2016-08-28,46.07692430118664
2016-08-29,45.511749275098786
2016-08-30,49.50090555502015
2016-08-31,53.91256600726146
2016-09-01,59.38534483955182
2016-09-02,59.65016894345864
2016-09-03,55.931878044323554
2016-09-04,53.84630155006502
2016-09-05,54.134656079211695
2016-09-06,53.36086934545218
2016-09-07,51.0838518425647
2016-09-08,48.27816489546511
2016-09-09,52.28341067017869
2016-09-10,58.9907477232276
2016-09-11,51.26553654270971
2016-09-12,54.426530697184084
2016-09-13,54.85903904842171
2016-09-14,54.62263865861491
2016-09-15,55.438922113948784
2016-09-16,63.513261412587774
2016-09-17,65.67544697303639
2016-09-18,58.89931902352858
2016-09-19,65.08720799862812
2016-09-20,76.22642192877656
2016-09-21,63.92125877201893
2016-09-22,57.82537998540555
2016-09-23,59.09117052630647
2016-09-24,54.901027528596316
2016-09-25,55.925018399984396
2016-09-26,53.56845866148441
2016-09-27,55.69199368621691
2016-09-28,57.639576980732166
2016-09-29,55.437199254504044
2016-09-30,56.65493426140703
2016-10-01,56.36207578785939
2016-10-02,56.86378913319263
2016-10-03,59.21285988519699
2016-10-04,56.54103732943149
2016-10-05,52.96332389746868
2016-10-06,50.006418218431016
2016-10-07,47.5283041906266
2016-10-08,42.03535588746259
2016-10-09,40.26684149005905
2016-10-10,36.94932877116835
2016-10-11,36.860696794410224
2016-10-12,38.02929906912917
2016-10-13,40.55801753760904
2016-10-14,39.84695397875407
2016-10-15,40.93201555175746
2016-10-16,41.03488842637896
2016-10-17,41.20256059257954
2016-10-18,52.96113168937334
2016-10-19,43.89186020551568
2016-10-20,45.16091051719346
2016-10-21,45.52949783638901
2016-10-22,44.893371153082406
2016-10-23,43.40284360036588
2016-10-24,42.86333076785315
2016-10-25,33.947399329795886
2016-10-26,37.834069310954774
2016-10-27,37.57589101285579
2016-10-28,32.94086087594152
2016-10-29,25.870367750785118
2016-10-30,41.451111188141596
2016-10-31,38.69007275650689
2016-11-01,36.955830627666025
2016-11-02,37.43396467088635
2016-11-03,38.0882832091866
2016-11-04,43.32495792730873
2016-11-05,43.16408294995715
2016-11-06,41.073413114862475
2016-11-07,39.97578692157235
2016-11-08,39.156447393071566
2016-11-09,36.318665774589434
2016-11-10,34.48648394733229
2016-11-11,31.600928997136073
2016-11-12,27.310209961075905
2016-11-13,32.90999968489261
2016-11-14,31.75572920788935
2016-11-15,37.06831570831976
2016-11-16,34.264284193582974
2016-11-17,33.22849710406182
2016-11-18,28.5649157386898
2016-11-19,32.957391823527935
2016-11-20,31.673651444971572
2016-11-21,31.073758674517876
2016-11-22,38.765836377718266
2016-11-23,37.85017412812584
2016-11-24,30.84070459435397
2016-11-25,35.21332315399236
2016-11-26,33.989258201020114
2016-11-27,29.655559340293053
2016-11-28,27.446567363776094
2016-11-29,23.323382622168506
2016-11-30,32.639991763938966
2016-12-01,31.23534341179231
2016-12-02,25.16446869958933
2016-12-03,29.35908814218311
2016-12-04,26.362162015655933
2016-12-05,22.075583084618167
2016-12-06,37.490587983595
2016-12-07,44.0923219311732
2016-12-08,43.3161770293777
2016-12-09,45.88481750041364
2016-12-10,42.51504246856177
2016-12-11,43.80831473031542
2016-12-12,47.261895529617625
2016-12-13,46.098806346199886
2016-12-14,44.30058556984185
2016-12-15,40.072995428127875
2016-12-16,40.71401161346049
2016-12-17,40.09047467652955
2016-12-18,41.838037430894595
2016-12-19,38.578110846216546
2016-12-20,38.84849759315377
2016-12-21,43.37535775980202
2016-12-22,39.71022079092722
2016-12-23,35.33040181366111
2016-12-24,36.695353135025144
2016-12-25,36.24562302464046
2016-12-26,37.02988545974995
2016-12-27,35.971414767783706
2016-12-28,45.13596776923052
2016-12-29,55.130218584976575
2016-12-30,53.829098705907356
2016-12-31,52.35607207657893
2017-01-01,53.124630234654724
2017-01-02,56.09438844670651
2017-01-03,69.69123058437965
2017-01-04,77.49387664379388
2017-01-05,66.19901738954466
2017-01-06,65.00245173640654
2017-01-07,62.52919380700622
2017-01-08,66.08079197431623
2017-01-09,65.12644418908002
2017-01-10,66.96213644171675
2017-01-11,58.68249086609758
2017-01-12,56.3910011431562
2017-01-13,56.76126483207903
2017-01-14,56.32965259516024
2017-01-15,57.27717984302336
2017-01-16,53.776282044784885
2017-01-17,60.18265873677148
2017-01-18,60.15584226144296
2017-01-19,62.02326619155115
2017-01-20,64.05793918707869
2017-01-21,66.81444176245185
2017-01-22,62.533213609624006
2017-01-23,63.458678584077774
2017-01-24,59.25166324134514
2017-01-25,58.71044425177213
2017-01-26,60.06448266566024
2017-01-27,58.38328710064447
2017-01-28,58.786144087147974
2017-01-29,57.400731000667335
2017-01-30,58.684771445624506
2017-01-31,60.606405534106514
2017-02-01,60.86499482259736
2017-02-02,62.53076881666898
2017-02-03,64.52778261275854
2017-02-04,70.3174469731349
2017-02-05,66.29368146960526
2017-02-06,67.51211309312149
2017-02-07,69.44945939783369
2017-02-08,66.98401946926988
2017-02-09,56.64926610037957
2017-02-10,62.46902366977049
2017-02-11,63.96556197328219
2017-02-12,63.4759171740249
2017-02-13,61.55580067978556
2017-02-14,77.92974605914668
2017-02-15,76.29154977230995
2017-02-16,73.60346526536738
2017-02-17,71.26744650597017
2017-02-18,72.32223892891885
2017-02-19,71.48242496206636
2017-02-20,67.8224368319801
2017-02-21,69.00845424282636
2017-02-22,67.12868384685095
2017-02-23,72.49839315363158
2017-02-24,70.68319378985282
2017-02-25,74.87220378456263
2017-02-26,81.15460114536964
2017-02-27,85.10325455050854
2017-02-28,85.03618908473815
2017-03-01,89.25278298208188
2017-03-02,92.12613389143715
2017-03-03,92.61949264608467
2017-03-04,80.85666735440357
2017-03-05,82.38784556518512
2017-03-06,83.38525097536171
2017-03-07,74.01976736096721
2017-03-08,57.2422964913898
2017-03-09,62.04456589933468
2017-03-10,66.97528957652075
2017-03-11,73.13260320976764
2017-03-12,76.78219760204658
2017-03-13,83.86835191119752
2017-03-14,83.89958717851977
2017-03-15,88.53635470884875
2017-03-16,92.42798631538595
2017-03-17,90.30803840974224
2017-03-18,62.17168055834741
2017-03-19,71.19772526927464
2017-03-20,68.78373186215076
2017-03-21,69.20778972983011
2017-03-22,67.14677358654798
2017-03-23,68.76788575940772
2017-03-24,75.39737530320494
2017-03-25,70.74821086659634
2017-03-26,70.90066246482887
2017-03-27,68.2591011169198
2017-03-28,69.35758253902353
2017-03-29,71.47366618506493
2017-03-30,69.36937181091038
2017-03-31,65.98638625522122
2017-04-01,66.62088633005149
2017-04-02,62.96127942897003
2017-04-03,54.93670007481305
2017-04-04,55.080956122525016
2017-04-05,56.60411385421822
2017-04-06,52.92926948680188
2017-04-07,51.56659055079308
2017-04-08,54.990377822628744
2017-04-09,53.67937754384371
2017-04-10,53.790096201246264
2017-04-11,53.62626999232831
2017-04-12,57.95792421844632
2017-04-13,63.31850692049077
2017-04-14,57.13413819844939
2017-04-15,60.14517569997376
2017-04-16,58.080429007954024
2017-04-17,57.34549311142189
2017-04-18,60.680981759517024
2017-04-19,56.43529796395238
2017-04-20,58.61831117458047
2017-04-21,56.70178272998348
2017-04-22,56.83194103539629
2017-04-23,57.3521794762785
2017-04-24,59.844473904927945
2017-04-25,60.229032219670785
2017-04-26,66.14237238595042
2017-04-27,77.3133434570415
2017-04-28,83.27371380756286
2017-04-29,77.08386782480365
2017-04-30,82.17290892191521
2017-05-01,78.18477313940161
2017-05-02,76.85505795304934
2017-05-03,78.77566469880634
2017-05-04,84.4530993021794
2017-05-05,77.8840598831458
2017-05-06,79.62130991805088
2017-05-07,57.89959694149543
2017-05-08,64.8733651777988
2017-05-09,62.11233764294409
2017-05-10,63.08735036211076
2017-05-11,63.19336635208537
2017-05-12,60.48742728790012
2017-05-13,62.255419885136895
2017-05-14,63.017571237414536
2017-05-15,63.91675021562511
2017-05-16,60.90150032853002
2017-05-17,59.24605775762986
2017-05-18,65.60254426813773
2017-05-19,77.61740464114541
2017-05-20,77.62108560053272
2017-05-21,83.1144885822255
2017-05-22,84.18252395127523
2017-05-23,86.5746915729562
2017-05-24,89.17718658089755
2017-05-25,80.89330189278098
2017-05-26,70.71634205172464
2017-05-27,65.79748419721997
2017-05-28,70.19629533369661
2017-05-29,74.38742665977165
2017-05-30,79.51952054167715
2017-05-31,79.65165486044964
2017-06-01,75.513070829886
2017-06-02,75.5939676302322
2017-06-03,76.09637716775045
2017-06-04,79.4847967802028
2017-06-05,79.86075294148725
2017-06-06,82.09330987405374
2017-06-07,77.8723640271822
2017-06-08,78.09961323598645
2017-06-09,81.11181821913104
2017-06-10,87.33436354398424
2017-06-11,86.9056013409782
2017-06-12,89.59226707884334
2017-06-13,88.74903540751679
2017-06-14,71.62685804441874
2017-06-15,71.71317067742919
2017-06-16,73.09054961348647
2017-06-17,75.01146749833758
2017-06-18,68.98685053870682
2017-06-19,70.04480870781052
2017-06-20,67.1480535798351
2017-06-21,58.18946260562768
2017-06-22,58.15147697249331
2017-06-23,59.41595408320083
2017-06-24,53.138332811067826
2017-06-25,46.08932411925819
2017-06-26,41.664094795066006
2017-06-27,48.237621218595216
2017-06-28,55.79445864031515
2017-06-29,50.635920221756294
2017-06-30,47.24261489996675
2017-07-01,44.3279330216667
2017-07-02,49.73741570270004
2017-07-03,47.73429962646303
2017-07-04,46.35260418140042
2017-07-05,45.710795174552224
2017-07-06,45.812031590424965
2017-07-07,40.358254493178066
2017-07-08,41.50035444750066
2017-07-09,40.218561832849225
2017-07-10,33.998927306553135
2017-07-11,32.30820882172531
2017-07-12,40.44301283509464
2017-07-13,37.85580259884379
2017-07-14,36.368575298883506
2017-07-15,32.15638618393603
2017-07-16,29.98916639693737
2017-07-17,39.65412309915935
2017-07-18,48.53211112613043
2017-07-19,42.249431306045246
2017-07-20,48.52160826037383
2017-07-21,47.17958540705078
2017-07-22,50.146353084346316
2017-07-23,49.497016880124065
2017-07-24,48.92857107558688
2017-07-25,44.761729963427975
2017-07-26,44.41782461211637
2017-07-27,44.52766982540285
2017-07-28,42.16628923883754
2017-07-29,46.084011957331356
2017-07-30,44.04134024833922
2017-07-31,45.173238361991366
2017-08-01,51.753423673961066
2017-08-02,49.65868948639644
2017-08-03,51.33576170651097
2017-08-04,50.61500747425421
2017-08-05,57.513738278708594
2017-08-06,61.15029372969557
2017-08-07,61.89322081616184
2017-08-08,66.62331059522472
2017-08-09,67.03198203100253
2017-08-10,67.87818150968243
2017-08-11,69.42372326943496
2017-08-12,69.16398692351287
2017-08-13,64.00802351289788
2017-08-14,64.67150545519716
2017-08-15,59.06390732187674
2017-08-16,62.71892465269381
2017-08-17,62.95344348943145
2017-08-18,59.15322657109293
2017-08-19,59.57449533982917
2017-08-20,60.77053282162099
2017-08-21,66.76855279025033
2017-08-22,64.11940212416746
2017-08-23,64.98602524641018
2017-08-24,66.71859256377671
2017-08-25,68.2370485838238
2017-08-26,68.81644773711827
2017-08-27,71.9949492069278
2017-08-28,72.50545906585786
2017-08-29,77.76817320084943
2017-08-30,79.67670438087953
2017-08-31,80.22288332254584
2017-09-01,80.6929847581685
2017-09-02,59.06973540033288
2017-09-03,60.09218936457632
2017-09-04,46.85760579685482
2017-09-05,49.40638442129373
2017-09-06,54.12363798752414
2017-09-07,53.4791114560361
2017-09-08,45.77174103959475
2017-09-09,44.52014680513161
2017-09-10,43.47471203705026
2017-09-11,42.55983862181635
2017-09-12,41.40591789610211
2017-09-13,36.92341116983177
2017-09-14,27.25726744738905
2017-09-15,38.52590519934103
2017-09-16,37.82726589530584
2017-09-17,39.23591042067599
2017-09-18,49.55868123540449
2017-09-19,46.803456100730976
2017-09-20,46.8295863619037
2017-09-21,41.03812402813254
2017-09-22,42.471231658109346
2017-09-23,48.42587395489505
2017-09-24,48.32865879638521
2017-09-25,51.028167732278895
2017-09-26,49.41739584149469
2017-09-27,55.14018389578299
2017-09-28,52.775118605262705
2017-09-29,49.593463710453634
2017-09-30,52.450154829300985
2017-10-01,52.80916360737298
2017-10-02,50.68365461684628
2017-10-03,49.134416578034234
2017-10-04,49.318937654283786
2017-10-05,50.40590320781272
2017-10-06,54.74839158014312
2017-10-07,56.155761853902675
2017-10-08,54.95266201284711
2017-10-09,49.645439193071894
2017-10-10,50.31415822478165
2017-10-11,52.086705678405245
2017-10-12,52.38291309692536
2017-10-13,64.04976703238918
2017-10-14,64.91490617835267
2017-10-15,62.854822274304176
2017-10-16,62.36564056059433
2017-10-17,53.16132125480453
2017-10-18,52.107557955572894
2017-10-19,49.901158018303995
2017-10-20,48.01163476140257
2017-10-21,46.17982944201537
2017-10-22,43.954354010857585
2017-10-23,40.04757780334917
2017-10-24,46.42627129419224
2017-10-25,46.81585325742048
2017-10-26,45.95359929897832
2017-10-27,46.49907266614433
2017-10-28,45.43929829630826
2017-10-29,50.97731173253266
2017-10-30,52.006590589487544
2017-10-31,51.11870658054612
2017-11-01,43.0563179692306
2017-11-02,40.17465553009935
2017-11-03,52.36621159293203
2017-11-04,49.40930864896623
2017-11-05,47.55757290601807
2017-11-06,48.493585477807585
2017-11-07,45.41108688317347
2017-11-08,54.704467272372156
2017-11-09,58.79402684517488
2017-11-10,48.996370833453746
2017-11-11,55.631435104650095
2017-11-12,51.69025061989343
2017-11-13,54.89705632700237
2017-11-14,61.10830505367285
2017-11-15,59.48793874785658
2017-11-16,58.937445715277725
2017-11-17,59.869350163016534
2017-11-18,64.8486118314828
2017-11-19,67.3002919593836
2017-11-20,70.81375286657587
2017-11-21,66.11882123388003
2017-11-22,70.98061074830395
2017-11-23,77.1327420410692
2017-11-24,83.55789056765225
2017-11-25,80.77891347514571
2017-11-26,81.3296643491778
2017-11-27,81.87815697468423
2017-11-28,77.44179993558609
2017-11-29,62.79279224261556
2017-11-30,64.55919422494858
2017-12-01,68.46268715459104
2017-12-02,67.85829692162652
2017-12-03,68.63921581404398
2017-12-04,69.08824237036698
2017-12-05,65.54162660069557
2017-12-06,57.02331371271513
2017-12-07,56.20379792120572
2017-12-08,63.3292527294249
2017-12-09,67.05472569916756
2017-12-10,55.52900054030696
2017-12-11,65.73775690334152
2017-12-12,80.01321423042198
2017-12-13,80.86852174735874
2017-12-14,80.1360769662497
2017-12-15,78.25973660860697
2017-12-16,78.7786306645319
2017-12-17,80.65190849608814
2017-12-18,83.55058389810182
2017-12-19,85.04312642181914
2017-12-20,79.34201625417711
2017-12-21,78.58620050309547
2017-12-22,59.39853523881958
2017-12-23,63.12471476576484
2017-12-24,58.24924597281807
2017-12-25,62.468180360195625
2017-12-26,63.45096165172306
2017-12-27,62.10845919998902
2017-12-28,58.60248320010584
2017-12-29,61.55161244258137
2017-12-30,56.82749412284868
2017-12-31,59.67580152857354
2018-01-01,61.0197214129254
2018-01-02,69.55047334611008
2018-01-03,74.06868126290132
2018-01-04,74.51341562881598
2018-01-05,74.84419039774286
2018-01-06,77.28277128404196
2018-01-07,81.25844276419505
2018-01-08,82.35219092649805
2018-01-09,86.46321968639623
2018-01-10,79.14675015775875
2018-01-11,67.87617090250448
2018-01-12,73.0322195011553
2018-01-13,76.85411929649575
2018-01-14,75.15298085194748
2018-01-15,68.02016407359096
2018-01-16,53.09580240935878
2018-01-17,50.46968911918685
2018-01-18,50.801221630157436
2018-01-19,51.43749986324817
2018-01-20,57.851163588738906
2018-01-21,51.14284334133762
2018-01-22,48.587660666340945
2018-01-23,48.21404196027199
2018-01-24,51.83233851363111
2018-01-25,51.612873667971904
2018-01-26,51.401593203597265
2018-01-27,54.71259098980621
2018-01-28,61.33377100614842
2018-01-29,57.4212722691842
2018-01-30,50.23055675241949
2018-01-31,52.79363977111886
2018-02-01,48.14909723564942
2018-02-02,42.58262641351839
2018-02-03,45.64179932516893
2018-02-04,39.74845696240342
2018-02-05,34.23364961890049
2018-02-06,40.210429803998764
2018-02-07,38.847799858218416
2018-02-08,42.14658977163832
2018-02-09,45.939707102357474
2018-02-10,44.82886764030961
2018-02-11,43.06559167673547
2018-02-12,46.40116927949414
2018-02-13,44.9255563092016
2018-02-14,49.939611979317355
2018-02-15,50.507466699235536
2018-02-16,51.108828381219155
2018-02-17,53.418929728028196
2018-02-18,49.23632030380738
2018-02-19,50.79624625464197
2018-02-20,47.173170267079506
2018-02-21,44.25499997454834
2018-02-22,42.15347919639144
2018-02-23,46.14563495368419
2018-02-24,44.66190319544414
2018-02-25,45.383885829495156
2018-02-26,47.47568825854
2018-02-27,48.307659496699586
2018-02-28,46.26967063807697
2018-03-01,48.057651478953446
2018-03-02,46.7575442185014
2018-03-03,46.663468077817896
2018-03-04,47.458746046221506
2018-03-05,46.40649017195077
2018-03-06,42.24702273065831
2018-03-07,36.76967983506618
2018-03-08,32.80706870506271
2018-03-09,36.461126213606875
2018-03-10,33.414953913769025
2018-03-11,37.99262352832399
2018-03-12,36.26732831161146
2018-03-13,35.70720487943312
2018-03-14,30.03889157568118
2018-03-15,29.961873651915322
2018-03-16,29.495301076749797
2018-03-17,25.99687707115837
2018-03-18,25.239078310135167
2018-03-19,27.38708953343329
2018-03-20,28.412556160287185
2018-03-21,28.759596406359712
2018-03-22,27.280990660741537
2018-03-23,27.155897281055196
2018-03-24,26.09609378544772
2018-03-25,25.84777966988831
2018-03-26,23.158531559528566
2018-03-27,20.390088759799557
2018-03-28,20.055318701447963
2018-03-29,16.59227763781805
2018-03-30,18.387802646674455
2018-03-31,18.92840178353488
2018-04-01,17.90152936705164
2018-04-02,19.42756152726905
2018-04-03,28.02553956045482
2018-04-04,24.746577804646446
2018-04-05,25.809394504739664
2018-04-06,24.661522807321838
2018-04-07,28.567095080118566
2018-04-08,32.427024547270754
2018-04-09,32.02079307713074
2018-04-10,36.57228264878628
2018-04-11,40.62037184177183
2018-04-12,53.17621331254281
2018-04-13,53.63198102226663
2018-04-14,54.81980628088318
2018-04-15,59.372618646788325
2018-04-16,55.052024855071394
2018-04-17,53.230144381870744
2018-04-18,57.171112848391346
2018-04-19,63.237938600417856
2018-04-20,68.90980544082484
2018-04-21,66.48413840012006
2018-04-22,68.22072786214068
2018-04-23,70.46543115507488
2018-04-24,75.82014167694749
2018-04-25,59.09891315744624
2018-04-26,63.61290639163525
2018-04-27,61.615617722335735
2018-04-28,64.72762501416547
2018-04-29,65.24833379935183
2018-04-30,61.64084254444045
2018-05-01,62.115318578438824
2018-05-02,63.74521983820145
2018-05-03,71.71881739102479
2018-05-04,72.08011300655734
2018-05-05,74.06993960650532
2018-05-06,69.05138211021449
2018-05-07,62.65667708416844
2018-05-08,63.038430793868905
2018-05-09,62.44052109177369
2018-05-10,58.434733413782034
2018-05-11,51.11512347252002
2018-05-12,51.98666613043423
2018-05-13,57.89567317716956
2018-05-14,57.06642702953674
2018-05-15,53.76084956727469
2018-05-16,53.57982138754678
2018-05-17,47.612518238444004
2018-05-18,51.593417303849506
2018-05-19,51.61783132453436
2018-05-20,54.700402346872224
2018-05-21,51.86763399815134
2018-05-22,43.517160169549044
2018-05-23,35.98198145416127
2018-05-24,39.82004113719425
2018-05-25,37.44196515326525
2018-05-26,38.46534276400395
2018-05-27,36.879217363866616
2018-05-28,31.215095663922376
2018-05-29,40.00504372617802
2018-05-30,39.23852866410713
2018-05-31,42.35467944015613
2018-06-01,42.920503622647026
2018-06-02,45.16212702742452
2018-06-03,49.5074321582746
2018-06-04,45.35451517171346
2018-06-05,48.20915721030667
2018-06-06,47.936189346062044
2018-06-07,47.39640323054892
2018-06-08,47.0420718690169
2018-06-09,46.276341964205656
2018-06-10,35.229172392666726
2018-06-11,36.985195155809684
2018-06-12,32.36926884088637
2018-06-13,30.76039659057147
2018-06-14,39.820275991476976
2018-06-15,36.14510978002184
2018-06-16,38.27180167307252
2018-06-17,38.083588760061815
2018-06-18,42.3845876712764
2018-06-19,46.253088504577654
2018-06-20,45.95637093384619
2018-06-21,44.31890249800887
2018-06-22,35.486500535530176
2018-06-23,38.09075309871509
2018-06-24,35.47134884953314
2018-06-25,36.553958498210655
2018-06-26,33.219066512807075
2018-06-27,35.40161599500496
2018-06-28,32.66183087184366
2018-06-29,36.74407552044966
2018-06-30,40.19724168424347
2018-07-01,40.21483650583543
2018-07-02,45.75655513632037
2018-07-03,43.217439742725375
2018-07-04,44.14984008101341
2018-07-05,44.47802965493865
2018-07-06,44.859722407796696
2018-07-07,48.03935988491549
2018-07-08,49.4999882242585
2018-07-09,45.92174942651856
2018-07-10,37.99935780471724
2018-07-11,41.70874921694177
2018-07-12,37.59235542009582
2018-07-13,39.72316868903423
2018-07-14,40.474675983484936
2018-07-15,44.75622138659108
2018-07-16,51.953290511083395
2018-07-17,56.64212432543829
2018-07-18,51.6193108279049
2018-07-19,49.18404329071902
2018-07-20,44.714425746940314
2018-07-21,48.22159761957699
2018-07-22,47.13878034176878
2018-07-23,45.29216807720379
2018-07-24,52.42757961470921
2018-07-25,51.109262116466624
2018-07-26,48.816339014454634
2018-07-27,50.33896704251551
2018-07-28,49.79888753595787
2018-07-29,49.682630179996714
2018-07-30,46.48609086217515
2018-07-31,40.37113361100418
2018-08-01,37.55024853686953
2018-08-02,35.85165305471231
