Date,S&P_Close,S&P_Daily_Ret,DJI_Close,DJI_Daily_Ret,NDX_Close,NDX_Daily_Ret,ETH_Close,ETH_Daily_Ret,BTC_Close,BTC_Daily_Ret
2018-12-08,2633.08,0.0,24388.95,0.0,6613.28,0.0,92.16,-0.01,3476.11,0.02
2018-12-09,2633.08,0.0,24388.95,0.0,6613.28,0.0,95.14,0.03,3614.23,0.04
2018-12-10,2637.72,0.0,24423.26,0.0,6682.74,0.01,91.69,-0.04,3502.66,-0.03
2018-12-11,2636.78,-0.0,24370.24,-0.0,6704.24,0.0,88.95,-0.03,3424.59,-0.02
2018-12-12,2651.07,0.01,24527.27,0.01,6763.96,0.01,90.59,0.02,3486.95,0.02
2018-12-13,2650.54,-0.0,24597.38,0.0,6767.97,0.0,86.54,-0.04,3313.68,-0.05
2018-12-14,2599.95,-0.02,24100.51,-0.02,6594.96,-0.03,84.31,-0.03,3242.48,-0.02
2018-12-15,2599.95,0.0,24100.51,0.0,6594.96,0.0,84.44,0.0,3236.76,-0.0
2018-12-16,2599.95,0.0,24100.51,0.0,6594.96,0.0,85.26,0.01,3252.84,0.0
2018-12-17,2545.94,-0.02,23592.98,-0.02,6448.39,-0.02,95.13,0.12,3545.86,0.09
2018-12-18,2546.16,0.0,23675.64,0.0,6491.52,0.01,101.11,0.06,3696.06,0.04
2018-12-19,2506.96,-0.02,23323.66,-0.01,6342.97,-0.02,101.27,0.0,3745.95,0.01
2018-12-20,2467.42,-0.02,22859.6,-0.02,6243.19,-0.02,116.22,0.15,4134.44,0.1
2018-12-21,2416.62,-0.02,22445.37,-0.02,6046.56,-0.03,109.5,-0.06,3896.54,-0.06
2018-12-22,2416.62,0.0,22445.37,0.0,6046.56,0.0,116.76,0.07,4014.18,0.03
2018-12-23,2416.62,0.0,22445.37,0.0,6046.56,0.0,130.77,0.12,3998.98,-0.0
2018-12-24,2351.1,-0.03,21792.2,-0.03,5899.35,-0.02,140.24,0.07,4078.6,0.02
2018-12-25,2351.1,0.0,21792.2,0.0,5899.35,0.0,129.84,-0.07,3815.49,-0.06
2018-12-26,2467.7,0.05,22878.45,0.05,6262.77,0.06,131.87,0.02,3857.3,0.01
2018-12-27,2488.83,0.01,23138.82,0.01,6288.3,0.0,116.58,-0.12,3654.83,-0.05
2018-12-28,2485.74,-0.0,23062.4,-0.0,6285.27,-0.0,137.65,0.18,3923.92,0.07
2018-12-29,2485.74,0.0,23062.4,0.0,6285.27,0.0,138.02,0.0,3820.41,-0.03
2018-12-30,2485.74,0.0,23062.4,0.0,6285.27,0.0,139.86,0.01,3865.95,0.01
2018-12-31,2506.85,0.01,23327.46,0.01,6329.97,0.01,133.37,-0.05,3742.7,-0.03
2019-01-01,2506.85,0.0,23327.46,0.0,6329.97,0.0,140.82,0.06,3843.52,0.03
2019-01-02,2510.03,0.0,23346.24,0.0,6360.87,0.0,155.05,0.1,3943.41,0.03
2019-01-03,2447.89,-0.02,22686.22,-0.03,6147.13,-0.03,149.14,-0.04,3836.74,-0.03
2019-01-04,2531.94,0.03,23433.16,0.03,6422.67,0.04,154.58,0.04,3857.72,0.01
2019-01-05,2531.94,0.0,23433.16,0.0,6422.67,0.0,155.64,0.01,3845.19,-0.0
2019-01-06,2531.94,0.0,23433.16,0.0,6422.67,0.0,157.75,0.01,4076.63,0.06
2019-01-07,2549.69,0.01,23531.35,0.0,6488.25,0.01,151.7,-0.04,4025.25,-0.01
2019-01-08,2574.41,0.01,23787.45,0.01,6551.85,0.01,150.36,-0.01,4030.85,0.0
2019-01-09,2584.96,0.0,23879.12,0.0,6600.69,0.01,150.8,0.0,4035.3,0.0
2019-01-10,2596.64,0.0,24001.92,0.01,6620.94,0.0,128.63,-0.15,3678.92,-0.09
2019-01-11,2596.26,-0.0,23995.95,-0.0,6601.4,-0.0,127.55,-0.01,3687.37,0.0
2019-01-12,2596.26,0.0,23995.95,0.0,6601.4,0.0,125.97,-0.01,3661.3,-0.01
2019-01-13,2596.26,0.0,23995.95,0.0,6601.4,0.0,116.9,-0.07,3552.95,-0.03
2019-01-14,2582.61,-0.01,23909.84,-0.0,6541.04,-0.01,129.07,0.1,3706.05,0.04
2019-01-15,2610.3,0.01,24065.59,0.01,6669.64,0.02,122.03,-0.05,3630.68,-0.02
2019-01-16,2616.1,0.0,24207.16,0.01,6668.56,-0.0,123.55,0.01,3655.01,0.01
2019-01-17,2635.96,0.01,24370.1,0.01,6718.45,0.01,123.74,0.0,3678.56,0.01
2019-01-18,2670.71,0.01,24706.35,0.01,6784.61,0.01,121.01,-0.02,3657.84,-0.01
2019-01-19,2670.71,0.0,24706.35,0.0,6784.61,0.0,124.52,0.03,3728.57,0.02
2019-01-20,2670.71,0.0,24706.35,0.0,6784.61,0.0,119.47,-0.04,3601.01,-0.03
2019-01-21,2670.71,0.0,24706.35,0.0,6784.61,0.0,117.16,-0.02,3576.03,-0.01
2019-01-22,2632.9,-0.01,24404.48,-0.01,6646.81,-0.02,118.75,0.01,3604.58,0.01
2019-01-23,2638.7,0.0,24575.62,0.01,6658.76,0.0,117.45,-0.01,3585.12,-0.01
2019-01-24,2642.33,0.0,24553.24,-0.0,6702.55,0.01,117.36,-0.0,3600.87,0.0
2019-01-25,2664.76,0.01,24737.2,0.01,6787.37,0.01,116.38,-0.01,3599.77,-0.0
2019-01-26,2664.76,0.0,24737.2,0.0,6787.37,0.0,116.49,0.0,3602.46,0.0
2019-01-27,2664.76,0.0,24737.2,0.0,6787.37,0.0,113.41,-0.03,3583.97,-0.01
2019-01-28,2643.85,-0.01,24528.22,-0.01,6697.09,-0.01,106.59,-0.06,3470.45,-0.03
2019-01-29,2640.0,-0.0,24579.96,0.0,6632.79,-0.01,105.6,-0.01,3448.12,-0.01
2019-01-30,2681.05,0.02,25014.86,0.02,6807.91,0.03,108.91,0.03,3486.18,0.01
2019-01-31,2704.1,0.01,24999.67,-0.0,6906.84,0.01,107.06,-0.02,3457.79,-0.01
2019-02-01,2706.53,0.0,25063.89,0.0,6875.52,-0.0,107.61,0.01,3487.95,0.01
2019-02-02,2706.53,0.0,25063.89,0.0,6875.52,0.0,110.43,0.03,3521.06,0.01
2019-02-03,2706.53,0.0,25063.89,0.0,6875.52,0.0,107.49,-0.03,3464.01,-0.02
2019-02-04,2724.87,0.01,25239.37,0.01,6959.96,0.01,107.82,0.0,3459.15,-0.0
2019-02-05,2737.7,0.0,25411.52,0.01,7023.52,0.01,107.44,-0.0,3466.36,0.0
2019-02-06,2731.61,-0.0,25390.3,-0.0,6997.62,-0.0,104.92,-0.02,3413.77,-0.02
2019-02-07,2706.05,-0.01,25169.53,-0.01,6904.98,-0.01,104.54,-0.0,3399.47,-0.0
2019-02-08,2707.88,0.0,25106.33,-0.0,6913.13,0.0,119.27,0.14,3666.78,0.08
2019-02-09,2707.88,0.0,25106.33,0.0,6913.13,0.0,119.43,0.0,3671.2,0.0
2019-02-10,2707.88,0.0,25106.33,0.0,6913.13,0.0,124.81,0.05,3690.19,0.01
2019-02-11,2709.8,0.0,25053.11,-0.0,6909.18,-0.0,121.3,-0.03,3648.43,-0.01
2019-02-12,2744.73,0.01,25425.76,0.01,7014.67,0.02,122.57,0.01,3653.53,0.0
2019-02-13,2753.03,0.0,25543.27,0.0,7015.88,0.0,122.55,-0.0,3632.07,-0.01
2019-02-14,2745.73,-0.0,25439.39,-0.0,7022.42,0.0,121.39,-0.01,3616.88,-0.0
2019-02-15,2775.6,0.01,25883.25,0.02,7055.18,0.0,122.1,0.01,3620.81,0.0
2019-02-16,2775.6,0.0,25883.25,0.0,7055.18,0.0,123.26,0.01,3629.79,0.0
2019-02-17,2775.6,0.0,25883.25,0.0,7055.18,0.0,133.6,0.08,3673.84,0.01
2019-02-18,2775.6,0.0,25883.25,0.0,7055.18,0.0,146.1,0.09,3915.71,0.07
2019-02-19,2779.76,0.0,25891.32,0.0,7066.61,0.0,145.35,-0.01,3947.09,0.01
2019-02-20,2784.7,0.0,25954.44,0.0,7062.34,-0.0,149.55,0.03,3999.82,0.01
2019-02-21,2774.88,-0.0,25850.63,-0.0,7035.16,-0.0,146.13,-0.02,3954.12,-0.01
2019-02-22,2792.67,0.01,26031.81,0.01,7090.63,0.01,149.09,0.02,4005.53,0.01
2019-02-23,2792.67,0.0,26031.81,0.0,7090.63,0.0,158.8,0.07,4142.53,0.03
2019-02-24,2792.67,0.0,26031.81,0.0,7090.63,0.0,135.85,-0.14,3810.43,-0.08
2019-02-25,2796.11,0.0,26091.95,0.0,7115.43,0.0,139.82,0.03,3882.7,0.02
2019-02-26,2793.9,-0.0,26057.98,-0.0,7123.22,0.0,138.09,-0.01,3854.36,-0.01
2019-02-27,2792.38,-0.0,25985.16,-0.0,7117.0,-0.0,136.13,-0.01,3851.05,-0.0
2019-02-28,2784.49,-0.0,25916.0,-0.0,7097.53,-0.0,136.75,0.0,3854.79,0.0
2019-03-01,2803.69,0.01,26026.32,0.0,7151.57,0.01,136.44,-0.0,3859.58,0.0
2019-03-02,2803.69,0.0,26026.32,0.0,7151.57,0.0,134.21,-0.02,3864.42,0.0
2019-03-03,2803.69,0.0,26026.32,0.0,7151.57,0.0,132.25,-0.01,3847.18,-0.0
2019-03-04,2792.81,-0.0,25819.65,-0.01,7150.83,-0.0,127.77,-0.03,3761.56,-0.02
2019-03-05,2789.65,-0.0,25806.63,-0.0,7156.79,0.0,137.82,0.08,3896.38,0.04
2019-03-06,2771.45,-0.01,25673.46,-0.01,7112.47,-0.01,138.79,0.01,3903.94,0.0
2019-03-07,2748.93,-0.01,25473.23,-0.01,7026.88,-0.01,138.03,-0.01,3911.48,0.0
2019-03-08,2743.07,-0.0,25450.24,-0.0,7015.69,-0.0,135.13,-0.02,3901.13,-0.0
2019-03-09,2743.07,0.0,25450.24,0.0,7015.69,0.0,137.97,0.02,3963.31,0.02
2019-03-10,2743.07,0.0,25450.24,0.0,7015.69,0.0,136.76,-0.01,3951.6,-0.0
2019-03-11,2783.3,0.01,25650.88,0.01,7164.02,0.02,133.83,-0.02,3905.23,-0.01
2019-03-12,2791.52,0.0,25554.66,-0.0,7201.28,0.01,134.44,0.0,3909.16,0.0
2019-03-13,2810.92,0.01,25702.89,0.01,7256.98,0.01,133.26,-0.01,3906.72,-0.0
2019-03-14,2808.48,-0.0,25709.94,0.0,7243.01,-0.0,133.71,0.0,3924.37,0.0
2019-03-15,2822.48,0.0,25848.87,0.01,7306.99,0.01,137.69,0.03,3960.91,0.01
2019-03-16,2822.48,0.0,25848.87,0.0,7306.99,0.0,142.4,0.03,4048.73,0.02
2019-03-17,2822.48,0.0,25848.87,0.0,7306.99,0.0,140.0,-0.02,4025.23,-0.01
2019-03-18,2832.94,0.0,25914.1,0.0,7326.28,0.0,139.37,-0.0,4032.51,0.0
2019-03-19,2832.57,-0.0,25887.38,-0.0,7349.28,0.0,140.52,0.01,4071.19,0.01
2019-03-20,2824.23,-0.0,25745.67,-0.01,7380.75,0.0,140.69,0.0,4087.48,0.0
2019-03-21,2854.88,0.01,25962.51,0.01,7493.27,0.02,136.64,-0.03,4029.33,-0.01
2019-03-22,2800.71,-0.02,25502.32,-0.02,7326.06,-0.02,137.18,0.0,4023.97,-0.0
2019-03-23,2800.71,0.0,25502.32,0.0,7326.06,0.0,138.24,0.01,4035.83,0.0
2019-03-24,2800.71,0.0,25502.32,0.0,7326.06,0.0,136.99,-0.01,4022.17,-0.0
2019-03-25,2798.36,-0.0,25516.83,0.0,7316.96,-0.0,135.03,-0.01,3963.07,-0.01
2019-03-26,2818.46,0.01,25657.73,0.01,7351.15,0.0,135.46,0.0,3985.08,0.01
2019-03-27,2805.37,-0.0,25625.59,-0.0,7308.19,-0.01,140.99,0.04,4087.07,0.03
2019-03-28,2815.44,0.0,25717.46,0.0,7320.47,0.0,139.42,-0.01,4069.11,-0.0
2019-03-29,2834.4,0.01,25928.68,0.01,7378.77,0.01,142.5,0.02,4098.37,0.01
2019-03-30,2834.4,0.0,25928.68,0.0,7378.77,0.0,142.09,-0.0,4106.66,0.0
2019-03-31,2834.4,0.0,25928.68,0.0,7378.77,0.0,141.51,-0.0,4105.4,-0.0
2019-04-01,2867.19,0.01,26258.42,0.01,7478.42,0.01,141.83,0.0,4158.18,0.01
2019-04-02,2867.24,0.0,26179.13,-0.0,7499.64,0.0,163.96,0.16,4879.88,0.17
2019-04-03,2873.4,0.0,26218.13,0.0,7544.97,0.01,161.46,-0.02,4973.02,0.02
2019-04-04,2879.39,0.0,26384.63,0.01,7540.57,-0.0,158.05,-0.02,4922.8,-0.01
2019-04-05,2892.74,0.0,26424.99,0.0,7578.84,0.01,165.51,0.05,5036.68,0.02
2019-04-06,2892.74,0.0,26424.99,0.0,7578.84,0.0,165.95,0.0,5059.82,0.0
2019-04-07,2892.74,0.0,26424.99,0.0,7578.84,0.0,174.53,0.05,5198.9,0.03
2019-04-08,2895.77,0.0,26341.02,-0.0,7599.74,0.0,180.26,0.03,5289.77,0.02
2019-04-09,2878.2,-0.01,26150.58,-0.01,7568.49,-0.0,176.11,-0.02,5204.96,-0.02
2019-04-10,2888.21,0.0,26157.16,0.0,7611.49,0.01,177.34,0.01,5324.55,0.02
2019-04-11,2888.32,0.0,26143.05,-0.0,7594.89,-0.0,165.5,-0.07,5064.49,-0.05
2019-04-12,2907.41,0.01,26412.3,0.01,7628.15,0.0,164.74,-0.0,5089.54,0.0
2019-04-13,2907.41,0.0,26412.3,0.0,7628.15,0.0,164.51,-0.0,5096.59,0.0
2019-04-14,2907.41,0.0,26412.3,0.0,7628.15,0.0,167.84,0.02,5167.72,0.01
2019-04-15,2905.58,-0.0,26384.77,-0.0,7629.12,0.0,161.57,-0.04,5067.11,-0.02
2019-04-16,2907.06,0.0,26452.66,0.0,7654.73,0.0,167.62,0.04,5235.56,0.03
2019-04-17,2900.45,-0.0,26449.54,-0.0,7680.72,0.0,166.95,-0.0,5251.94,0.0
2019-04-18,2905.03,0.0,26559.54,0.0,7689.72,0.0,173.81,0.04,5298.39,0.01
2019-04-19,2905.03,0.0,26559.54,0.0,7689.72,0.0,173.71,-0.0,5303.81,0.0
2019-04-20,2905.03,0.0,26559.54,0.0,7689.72,0.0,173.75,0.0,5337.89,0.01
2019-04-21,2905.03,0.0,26559.54,0.0,7689.72,0.0,170.05,-0.02,5314.53,-0.0
2019-04-22,2907.97,0.0,26511.05,-0.0,7713.49,0.0,171.87,0.01,5399.37,0.02
2019-04-23,2933.68,0.01,26656.39,0.01,7810.71,0.01,171.45,-0.0,5572.36,0.03
2019-04-24,2927.25,-0.0,26597.05,-0.0,7784.41,-0.0,165.83,-0.03,5464.87,-0.02
2019-04-25,2926.17,-0.0,26462.08,-0.01,7816.92,0.0,154.46,-0.07,5210.52,-0.05
2019-04-26,2939.88,0.0,26543.33,0.0,7826.68,0.0,156.35,0.01,5279.35,0.01
2019-04-27,2939.88,0.0,26543.33,0.0,7826.68,0.0,158.43,0.01,5268.29,-0.0
2019-04-28,2939.88,0.0,26543.33,0.0,7826.68,0.0,157.3,-0.01,5285.14,0.0
2019-04-29,2943.03,0.0,26554.39,0.0,7839.04,0.0,155.2,-0.01,5247.35,-0.01
2019-04-30,2945.83,0.0,26592.91,0.0,7781.46,-0.01,162.17,0.04,5350.73,0.02
2019-05-01,2923.73,-0.01,26430.14,-0.01,7751.85,-0.0,160.82,-0.01,5402.7,0.01
2019-05-02,2917.52,-0.0,26307.79,-0.0,7724.06,-0.0,162.12,0.01,5505.28,0.02
2019-05-03,2945.64,0.01,26504.95,0.01,7845.73,0.02,167.95,0.04,5768.29,0.05
2019-05-04,2945.64,0.0,26504.95,0.0,7845.73,0.0,164.03,-0.02,5831.17,0.01
2019-05-05,2945.64,0.0,26504.95,0.0,7845.73,0.0,163.45,-0.0,5795.71,-0.01
2019-05-06,2932.47,-0.0,26438.48,-0.0,7794.09,-0.01,172.65,0.06,5746.81,-0.01
2019-05-07,2884.05,-0.02,25965.09,-0.02,7640.15,-0.02,169.8,-0.02,5829.5,0.01
2019-05-08,2879.42,-0.0,25967.33,0.0,7617.55,-0.0,170.95,0.01,5982.46,0.03
2019-05-09,2870.72,-0.0,25828.36,-0.01,7582.75,-0.0,170.29,-0.0,6174.53,0.03
2019-05-10,2881.4,0.0,25942.37,0.0,7586.53,0.0,173.14,0.02,6378.85,0.03
2019-05-11,2881.4,0.0,25942.37,0.0,7586.53,0.0,194.3,0.12,7204.77,0.13
2019-05-12,2881.4,0.0,25942.37,0.0,7586.53,0.0,187.33,-0.04,6972.37,-0.03
2019-05-13,2811.87,-0.02,25324.99,-0.02,7324.13,-0.03,196.85,0.05,7814.92,0.12
2019-05-14,2834.41,0.01,25532.05,0.01,7401.88,0.01,217.15,0.1,7994.42,0.02
2019-05-15,2850.96,0.01,25648.02,0.0,7503.25,0.01,247.15,0.14,8205.17,0.03
2019-05-16,2876.32,0.01,25862.68,0.01,7580.14,0.01,264.01,0.07,7884.91,-0.04
2019-05-17,2859.53,-0.01,25764.0,-0.0,7503.68,-0.01,243.76,-0.08,7343.9,-0.07
2019-05-18,2859.53,0.0,25764.0,0.0,7503.68,0.0,234.6,-0.04,7271.21,-0.01
2019-05-19,2859.53,0.0,25764.0,0.0,7503.68,0.0,261.29,0.11,8197.69,0.13
2019-05-20,2840.23,-0.01,25679.9,-0.0,7376.7,-0.02,251.86,-0.04,7978.31,-0.03
2019-05-21,2864.36,0.01,25877.33,0.01,7451.02,0.01,255.22,0.01,7963.33,-0.0
2019-05-22,2856.27,-0.0,25776.61,-0.0,7420.66,-0.0,244.7,-0.04,7680.07,-0.04
2019-05-23,2822.24,-0.01,25490.47,-0.01,7307.93,-0.02,245.97,0.01,7881.85,0.03
2019-05-24,2826.06,0.0,25585.69,0.0,7300.96,-0.0,249.48,0.01,7987.37,0.01
2019-05-25,2826.06,0.0,25585.69,0.0,7300.96,0.0,251.76,0.01,8052.54,0.01
2019-05-26,2826.06,0.0,25585.69,0.0,7300.96,0.0,267.07,0.06,8673.22,0.08
2019-05-27,2826.06,0.0,25585.69,0.0,7300.96,0.0,272.86,0.02,8805.78,0.02
2019-05-28,2802.39,-0.01,25347.77,-0.01,7278.38,-0.0,271.77,-0.0,8719.96,-0.01
2019-05-29,2783.02,-0.01,25126.41,-0.01,7216.86,-0.01,269.46,-0.01,8659.49,-0.01
2019-05-30,2788.86,0.0,25169.88,0.0,7245.4,0.0,255.86,-0.05,8319.47,-0.04
2019-05-31,2752.06,-0.01,24815.04,-0.01,7127.96,-0.02,268.11,0.05,8574.5,0.03
2019-06-01,2752.06,0.0,24815.04,0.0,7127.96,0.0,265.39,-0.01,8564.02,-0.0
2019-06-02,2752.06,0.0,24815.04,0.0,7127.96,0.0,270.23,0.02,8742.96,0.02
2019-06-03,2744.45,-0.0,24819.78,0.0,6978.02,-0.02,252.61,-0.07,8209.0,-0.06
2019-06-04,2803.27,0.02,25332.18,0.02,7166.75,0.03,241.34,-0.04,7707.77,-0.06
2019-06-05,2826.15,0.01,25539.57,0.01,7220.9,0.01,247.05,0.02,7824.23,0.02
2019-06-06,2843.49,0.01,25720.66,0.01,7275.93,0.01,249.47,0.01,7822.02,-0.0
2019-06-07,2873.34,0.01,25983.94,0.01,7417.29,0.02,250.93,0.01,8043.95,0.03
2019-06-08,2873.34,0.0,25983.94,0.0,7417.29,0.0,245.74,-0.02,7954.13,-0.01
2019-06-09,2873.34,0.0,25983.94,0.0,7417.29,0.0,233.09,-0.05,7688.08,-0.03
2019-06-10,2886.73,0.0,26062.68,0.0,7501.93,0.01,247.52,0.06,8000.33,0.04
2019-06-11,2885.72,-0.0,26048.51,-0.0,7513.85,0.0,245.78,-0.01,7927.71,-0.01
2019-06-12,2879.84,-0.0,26004.83,-0.0,7472.29,-0.01,260.9,0.06,8145.86,0.03
2019-06-13,2891.64,0.0,26106.77,0.0,7510.68,0.01,256.17,-0.02,8230.92,0.01
2019-06-14,2886.98,-0.0,26089.61,-0.0,7479.11,-0.0,264.09,0.03,8693.83,0.06
2019-06-15,2886.98,0.0,26089.61,0.0,7479.11,0.0,269.02,0.02,8838.38,0.02
2019-06-16,2886.98,0.0,26089.61,0.0,7479.11,0.0,269.22,0.0,8994.49,0.02
2019-06-17,2889.67,0.0,26112.53,0.0,7526.52,0.01,274.35,0.02,9320.35,0.04
2019-06-18,2917.75,0.01,26465.54,0.01,7635.4,0.01,265.05,-0.03,9081.76,-0.03
2019-06-19,2926.46,0.0,26504.0,0.0,7667.74,0.0,269.43,0.02,9273.52,0.02
2019-06-20,2954.18,0.01,26753.17,0.01,7738.05,0.01,271.7,0.01,9527.16,0.03
2019-06-21,2950.46,-0.0,26719.13,-0.0,7728.78,-0.0,294.91,0.09,10144.56,0.06
2019-06-22,2950.46,0.0,26719.13,0.0,7728.78,0.0,309.38,0.05,10701.69,0.05
2019-06-23,2950.46,0.0,26719.13,0.0,7728.78,0.0,307.83,-0.01,10855.37,0.01
2019-06-24,2945.35,-0.0,26727.54,0.0,7723.02,-0.0,310.42,0.01,11011.1,0.01
2019-06-25,2917.38,-0.01,26548.22,-0.01,7591.54,-0.02,318.13,0.02,11790.92,0.07
2019-06-26,2913.78,-0.0,26536.82,-0.0,7627.05,0.0,336.75,0.06,13016.23,0.1
2019-06-27,2924.92,0.0,26526.58,-0.0,7657.05,0.0,294.27,-0.13,11182.81,-0.14
2019-06-28,2941.76,0.01,26599.96,0.0,7671.08,0.0,311.23,0.06,12407.33,0.11
2019-06-29,2941.76,0.0,26599.96,0.0,7671.08,0.0,320.06,0.03,11959.37,-0.04
2019-06-30,2941.76,0.0,26599.96,0.0,7671.08,0.0,290.7,-0.09,10817.16,-0.1
2019-07-01,2964.33,0.01,26717.43,0.0,7768.14,0.01,293.64,0.01,10583.13,-0.02
2019-07-02,2973.01,0.0,26786.68,0.0,7799.82,0.0,291.6,-0.01,10801.68,0.02
2019-07-03,2995.82,0.01,26966.0,0.01,7857.69,0.01,303.1,0.04,11961.27,0.11
2019-07-04,2995.82,0.0,26966.0,0.0,7857.69,0.0,284.52,-0.06,11215.44,-0.06
2019-07-05,2990.41,-0.0,26922.12,-0.0,7841.3,-0.0,288.0,0.01,10978.46,-0.02
2019-07-06,2990.41,0.0,26922.12,0.0,7841.3,0.0,287.55,-0.0,11208.55,0.02
2019-07-07,2990.41,0.0,26922.12,0.0,7841.3,0.0,305.7,0.06,11450.85,0.02
2019-07-08,2975.95,-0.0,26806.14,-0.0,7785.79,-0.01,313.25,0.02,12285.96,0.07
2019-07-09,2979.63,0.0,26783.49,-0.0,7826.86,0.01,308.88,-0.01,12573.81,0.02
2019-07-10,2993.07,0.0,26860.2,0.0,7903.4,0.01,290.0,-0.06,12156.51,-0.03
2019-07-11,2999.91,0.0,27088.08,0.01,7896.78,-0.0,268.7,-0.07,11358.66,-0.07
2019-07-12,3013.77,0.0,27332.03,0.01,7943.24,0.01,276.28,0.03,11815.99,0.04
2019-07-13,3013.77,0.0,27332.03,0.0,7943.24,0.0,269.46,-0.02,11392.38,-0.04
2019-07-14,3013.77,0.0,27332.03,0.0,7943.24,0.0,227.58,-0.16,10256.06,-0.1
2019-07-15,3014.3,0.0,27359.16,0.0,7966.93,0.0,229.78,0.01,10895.09,0.06
2019-07-16,3004.04,-0.0,27335.63,-0.0,7927.08,-0.01,199.19,-0.13,9477.64,-0.13
2019-07-17,2984.42,-0.01,27219.85,-0.0,7888.76,-0.0,211.48,0.06,9693.8,0.02
2019-07-18,2995.11,0.0,27222.97,0.0,7904.13,0.0,226.57,0.07,10666.48,0.1
2019-07-19,2976.61,-0.01,27154.2,-0.0,7834.9,-0.01,221.33,-0.02,10530.73,-0.01
2019-07-20,2976.61,0.0,27154.2,0.0,7834.9,0.0,229.12,0.04,10767.14,0.02
2019-07-21,2976.61,0.0,27154.2,0.0,7834.9,0.0,225.63,-0.02,10599.11,-0.02
2019-07-22,2985.03,0.0,27171.9,0.0,7905.12,0.01,217.56,-0.04,10343.11,-0.02
2019-07-23,3005.47,0.01,27349.19,0.01,7954.56,0.01,212.73,-0.02,9900.77,-0.04
2019-07-24,3019.56,0.0,27269.97,-0.0,8010.61,0.01,217.05,0.02,9811.93,-0.01
2019-07-25,3003.67,-0.01,27140.98,-0.0,7929.87,-0.01,219.62,0.01,9911.84,0.01
2019-07-26,3025.86,0.01,27192.45,0.0,8016.95,0.01,219.63,0.0,9870.3,-0.0
2019-07-27,3025.86,0.0,27192.45,0.0,8016.95,0.0,207.41,-0.06,9477.68,-0.04
2019-07-28,3025.86,0.0,27192.45,0.0,8016.95,0.0,211.19,0.02,9552.86,0.01
2019-07-29,3020.97,-0.0,27221.35,0.0,7989.08,-0.0,211.27,0.0,9519.15,-0.0
2019-07-30,3013.18,-0.0,27198.02,-0.0,7952.47,-0.0,210.52,-0.0,9607.42,0.01
2019-07-31,2980.38,-0.01,26864.27,-0.01,7848.78,-0.01,218.65,0.04,10085.63,0.05
2019-08-01,2953.56,-0.01,26583.42,-0.01,7801.15,-0.01,217.81,-0.0,10399.67,0.03
2019-08-02,2932.05,-0.01,26485.01,-0.0,7692.8,-0.01,217.87,0.0,10518.17,0.01
2019-08-03,2932.05,0.0,26485.01,0.0,7692.8,0.0,222.49,0.02,10821.73,0.03
2019-08-04,2932.05,0.0,26485.01,0.0,7692.8,0.0,222.67,0.0,10970.18,0.01
2019-08-05,2844.74,-0.03,25717.74,-0.03,7415.69,-0.04,234.22,0.05,11805.65,0.08
2019-08-06,2881.77,0.01,26029.52,0.01,7521.32,0.01,226.02,-0.03,11478.17,-0.03
2019-08-07,2883.98,0.0,26007.07,-0.0,7551.9,0.0,226.39,0.0,11941.97,0.04
2019-08-08,2938.09,0.02,26378.19,0.01,7724.83,0.02,220.94,-0.02,11966.41,0.0
2019-08-09,2918.65,-0.01,26287.44,-0.0,7646.27,-0.01,210.49,-0.05,11862.94,-0.01
2019-08-10,2918.65,0.0,26287.44,0.0,7646.27,0.0,206.73,-0.02,11354.02,-0.04
2019-08-11,2918.65,0.0,26287.44,0.0,7646.27,0.0,216.09,0.05,11523.58,0.01
2019-08-12,2882.7,-0.01,25896.44,-0.01,7561.68,-0.01,211.29,-0.02,11382.62,-0.01
2019-08-13,2926.32,0.02,26279.91,0.01,7728.15,0.02,208.71,-0.01,10895.83,-0.04
2019-08-14,2840.6,-0.03,25479.42,-0.03,7490.13,-0.03,186.61,-0.11,10051.7,-0.08
2019-08-15,2847.6,0.0,25579.39,0.0,7484.89,-0.0,188.5,0.01,10311.55,0.03
2019-08-16,2888.68,0.01,25886.01,0.01,7604.11,0.02,185.44,-0.02,10374.34,0.01
2019-08-17,2888.68,0.0,25886.01,0.0,7604.11,0.0,185.69,0.0,10231.74,-0.01
2019-08-18,2888.68,0.0,25886.01,0.0,7604.11,0.0,194.49,0.05,10345.81,0.01
2019-08-19,2923.65,0.01,26135.79,0.01,7719.32,0.02,203.09,0.04,10916.05,0.06
2019-08-20,2900.51,-0.01,25962.44,-0.01,7664.47,-0.01,196.57,-0.03,10763.23,-0.01
2019-08-21,2924.43,0.01,26202.73,0.01,7733.22,0.01,186.89,-0.05,10138.05,-0.06
2019-08-22,2922.95,-0.0,26252.24,0.0,7707.43,-0.0,191.33,0.02,10131.06,-0.0
2019-08-23,2847.11,-0.03,25628.9,-0.02,7464.99,-0.03,194.71,0.02,10407.96,0.03
2019-08-24,2847.11,0.0,25628.9,0.0,7464.99,0.0,191.29,-0.02,10159.96,-0.02
2019-08-25,2847.11,0.0,25628.9,0.0,7464.99,0.0,186.84,-0.02,10138.52,-0.0
2019-08-26,2878.38,0.01,25898.83,0.01,7575.02,0.01,188.93,0.01,10370.82,0.02
2019-08-27,2869.16,-0.0,25777.9,-0.0,7566.03,-0.0,187.52,-0.01,10185.5,-0.02
