time,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3
2018-10-12,20.318748328933236,45.90986855254516
2018-10-13,12.441224300003123,25.342705163765558
2018-10-14,16.934263280157214,16.564745303031195
2018-10-15,33.19567769927175,20.85705509314403
2018-10-16,47.39531874482862,32.50841990808586
2018-10-17,62.832003622081224,47.8076666887272
2018-10-18,57.45581313424278,55.894378500384214
2018-10-19,52.64102825981835,57.64294833871412
2018-10-20,53.50849725287085,54.53511288231066
2018-10-21,58.241764783451195,54.79709676538013
2018-10-22,60.75861017492963,57.502957403750564
2018-10-23,62.05513546579031,60.351836808057044
2018-10-24,69.45900851888933,64.09091805320308
2018-10-25,74.13445980962572,68.54953459810179
2018-10-26,79.57913068272728,74.39086633708078
2018-10-27,82.92289766412635,78.87882938549312
2018-10-28,91.92231337146103,84.80811390610488
2018-10-29,64.38392435703959,79.74304513087566
2018-10-30,41.51648927216061,65.9409090002204
2018-10-31,24.124531077726488,43.34164823564222
2018-11-01,46.00694894733123,37.21598976573943
2018-11-02,71.15712634183726,47.09620212229831
2018-11-03,81.23191507394861,66.13199678770569
2018-11-04,92.6828305376772,81.69062398448767
2018-11-05,88.8086106333757,87.57445208166716
2018-11-06,96.12578009569847,92.53907375558379
2018-11-07,94.07799653249162,93.00412908718859
2018-11-08,86.88552923708046,92.36310195509019
2018-11-09,72.40036122258908,84.45462899738705
2018-11-10,63.07459230591894,74.12016092186282
2018-11-11,60.607226817453636,65.36072678198722
2018-11-12,59.36943149602225,61.01708353979828
2018-11-13,46.26216173140184,55.41294001495925
2018-11-14,26.462881086246465,44.03149143789019
2018-11-15,9.820089457398181,27.51504409168216
2018-11-16,0.9675783685622577,12.4168496374023
2018-11-17,1.2960328727296595,4.027900232896699
2018-11-18,3.5539701809718225,1.9391938074212465
2018-11-19,3.5539701809718225,2.801324411557768
2018-11-20,3.2255156768044206,3.4444853462493548
2018-11-21,6.097967742747048,4.292484533507763
2018-11-22,10.2000178506429,6.507833756731455
2018-11-23,13.623768855456438,9.973918149615463
2018-11-24,9.169209082938647,10.997665263012664
2018-11-25,9.25535776603853,10.68277856814454
2018-11-26,8.720533983101566,9.048366944026249
2018-11-27,18.876081083077786,12.283990944072627
2018-11-28,48.02121562541538,25.20594356386491
2018-11-29,75.2311166803119,47.37613779626835
2018-11-30,90.06418201070638,71.10550477214456
2018-12-01,90.06418201070638,85.11982690057488
2018-12-02,91.67895915057677,90.60244105732983
2018-12-03,91.22115075912677,90.9880973068033
2018-12-04,85.09764521894556,89.33258504288303
2018-12-05,74.5590797245278,83.62595856753337
2018-12-06,62.06086382837939,73.90586292395092
2018-12-07,51.36484915862173,62.66159757050965
2018-12-08,44.39889965138449,52.60820421279521
2018-12-09,50.934366527738824,48.899371779248355
2018-12-10,47.30731081818482,47.54685899910272
2018-12-11,36.91777354942766,45.05315029845045
2018-12-12,28.190179666942466,37.47175467818499
2018-12-13,20.563409286639814,28.55712083433666
2018-12-14,18.88545534639503,22.546348099992457
2018-12-15,9.290555306824649,16.246473313286515
2018-12-16,14.058154392452378,14.078055015224038
2018-12-17,45.24988851979918,22.866199406358756
2018-12-18,76.6942527858322,45.33409856602794
2018-12-19,99.59998180967891,73.84804103843679
2018-12-20,99.59998180967891,91.96473880173004
2018-12-21,94.34038430695948,97.8467826421058
2018-12-22,94.74040249728058,96.22692287130634
2018-12-23,94.74040249728058,94.60706310050689
2018-12-24,100.00000000000001,96.49360166485373
2018-12-25,93.07666010993938,95.93902086907333
2018-12-26,87.01284031212269,93.36316680735405
2018-12-27,73.42399040377252,84.50449694194488
2018-12-28,73.99977726406861,78.14553599332129
2018-12-29,74.96855331447269,74.13077366077128
2018-12-30,80.32895849766932,76.43242969207022
2018-12-31,70.28722998384607,75.19491393199604
2019-01-01,63.92110284455699,71.51243044202414
2019-01-02,67.03587523972543,67.08140268937619
2019-01-03,70.22516637974327,67.0607148213419
2019-01-04,72.83801846178557,70.03302002708476
2019-01-05,69.69327057271555,70.9188184714148
2019-01-06,75.81592083014867,72.7824032882166
2019-01-07,74.03171182070022,73.1803010745215
2019-01-08,69.73558411639932,73.19440558908275
2019-01-09,64.88443384756832,69.55057659488928
2019-01-10,42.18362832834283,58.93454876410348
2019-01-11,21.404842918365514,42.82430169809222
2019-01-12,2.3684757858670007e-14,21.196157082236123
2019-01-13,2.3684757858670007e-14,7.134947639455187
2019-01-14,10.764715423992541,3.588238474664196
2019-01-15,16.200897608097645,8.988537677363402
2019-01-16,23.64322223292402,16.869611755004737
2019-01-17,20.521883926289075,20.122001255770247
2019-01-18,20.27978964537661,21.481631934863234
2019-01-19,21.910787147838207,20.904153573167964
2019-01-20,19.301334323800802,20.49730370567187
2019-01-21,17.74084761746045,19.650989696366484
2019-01-22,15.075493749562549,17.372558563607935
2019-01-23,21.158191146711484,17.991510837911495
2019-01-24,28.688492739213306,21.640725878495783
2019-01-25,29.47586496579716,26.440849617240648
2019-01-26,25.86082959939397,28.008395768134807
2019-01-27,14.696926810039864,23.344540458410332
2019-01-28,7.501586324065932,16.01978091116659
2019-01-29,2.7237471537470508e-14,7.399504378035274
2019-01-30,11.148656547081648,6.216747623715868
2019-01-31,18.42353981200682,9.857398786362829
2019-02-01,28.758986030668613,19.44372746325236
2019-02-02,39.59670991839268,28.926411920356035
2019-02-03,46.5439641161207,38.299886688394
2019-02-04,50.454914985448376,45.531863006653914
2019-02-05,45.113208195654686,47.37069576574125
2019-02-06,37.15590312243095,44.241342101178
2019-02-07,29.496712072507638,37.255274463531094
2019-02-08,46.18537176082898,37.612662318589194
2019-02-09,73.25387270473286,49.645318846023166
2019-02-10,100.00000000000001,73.14641482185395
2019-02-11,93.81681146272585,89.02356138915292
2019-02-12,88.72639502666753,94.18106882979782
2019-02-13,83.38546753319174,88.64289134086174
2019-02-14,82.3148475304868,84.80890336344872
2019-02-15,81.24853170135545,82.31628225501134
2019-02-16,82.80963326613288,82.12433749932507
2019-02-17,90.06344180611198,84.7072022578668
2019-02-18,96.22017407130166,89.69774971451552
2019-02-19,98.39983229511517,94.89448272417629
2019-02-20,98.39983229511517,97.67327955384401
2019-02-21,89.97056649223607,95.59007702748882
2019-02-22,86.36797483010854,91.57945787248661
2019-02-23,86.36797483010854,87.56883871748441
2019-02-24,61.46390729965429,78.06661898662382
2019-02-25,35.69795332823627,61.17661181933306
2019-02-26,2.364619994902933,33.17549354093119
2019-02-27,2.364619994902933,13.475731106014079
2019-02-28,0.793492295261467,1.8409107616891447
2019-03-01,1.7091082691536812,1.622406853106061
2019-03-02,1.7091082691536812,1.403902944522977
2019-03-03,0.9156159738922272,1.444610837399897
2019-03-04,1.3026616822268503e-14,0.874908081015341
2019-03-05,9.742410483239668,3.55267548571067
2019-03-06,20.670365032590002,10.137591838609929
2019-03-07,30.534745612620487,20.31584037615009
2019-03-08,26.917926212911755,26.041012286040782
2019-03-09,43.39215799521558,33.61494327358265
2019-03-10,57.69824374842867,42.669442652185374
2019-03-11,67.47457946566264,56.188327069769
2019-03-12,57.977819368974814,61.05021419435542
2019-03-13,46.39974065777647,57.28404649747136
2019-03-14,43.741187939024094,49.37291598859184
2019-03-15,54.53983689734695,48.226921831382555
2019-03-16,75.28078260863505,57.85393581500208
2019-03-17,87.80366489090228,72.54142813229481
2019-03-18,77.31799520066902,80.1341475667355
2019-03-19,65.37747849305873,76.83304619487673
2019-03-20,63.881259204264815,68.8589109659976
2019-03-21,51.107326483868526,60.122021393730755
2019-03-22,40.69431158883656,51.894299092323365
2019-03-23,29.928682618598092,40.576773563767794
2019-03-24,32.72058823990526,34.44786081578004
2019-03-25,21.74078650921418,28.130019122572577
2019-03-26,8.58361292056226,21.014995889893967
2019-03-27,27.15024450094027,19.158214643572304
2019-03-28,44.84429490300025,26.859384108167664
2019-03-29,77.83039371973811,49.94164437455962
2019-03-30,83.13703766269414,68.60390876181091
2019-03-31,93.49303513155813,84.82015550466353
2019-04-01,88.28045822537894,88.30351033987715
2019-04-02,89.50413763141144,90.42587699611624
2019-04-03,86.39444925891739,88.059681705236
2019-04-04,79.66516424715734,85.1879170458288
2019-04-05,73.10947109303895,79.72302819970464
2019-04-06,74.14596244043072,75.64019926020909
2019-04-07,83.90786533459965,77.05443295602318
2019-04-08,90.46355848871804,82.83912875458287
2019-04-09,89.39627282688294,87.92256555006695
2019-04-10,84.17393981838457,88.01125704466192
2019-04-11,53.333940363467185,75.63471766957831
2019-04-12,29.861985728852574,55.789955303568185
2019-04-13,4.081815596275391,29.092580562865127
2019-04-14,6.424776839617542,13.456192721581912
2019-04-15,4.987166290245585,5.164586242046248
2019-04-16,11.019751064918545,7.477231398260632
2019-04-17,11.965126452818305,9.324014602660887
2019-04-18,24.503246931904936,15.829374816547338
2019-04-19,30.953466961837425,22.47394678218696
2019-04-20,37.10875245836015,30.85515545070091
2019-04-21,31.28386223882818,33.11536055300866
2019-04-22,29.585642895965105,32.65941919771788
2019-04-23,27.214949954691207,29.36148502982823
2019-04-24,20.501719695136533,25.767437515264348
2019-04-25,9.566263064906705,19.09431090491155
2019-04-26,1.4606324645129452,10.509538408185461
2019-04-27,7.363897453638535,6.130264327686128
2019-04-28,10.143646471236757,6.32272546312948
2019-04-29,10.559103989764298,9.355549304879931
2019-04-30,18.541019290842367,13.081256583947875
2019-05-01,27.155014971817582,18.75171275080815
2019-05-02,38.21766076366891,27.971231675443022
2019-05-03,46.05368066764677,37.14211880104449
2019-05-04,54.15078165761054,46.1407076963088
2019-05-05,59.63984268818496,53.28143500448082
2019-05-06,71.25197582733678,61.68086672437749
2019-05-07,81.20862496148688,70.7001478256696
2019-05-08,91.25831695703529,81.23963924861971
2019-05-09,87.2613050627884,86.57608232710358
2019-05-10,90.33324484295144,89.61762228759177
2019-05-11,95.18908937527011,90.92787976033672
2019-05-12,87.14100274679022,90.88777898833733
2019-05-13,77.92902297481916,86.75303836562655
2019-05-14,76.95499307395114,80.6750062651869
2019-05-15,89.00009159667793,81.2947025484828
2019-05-16,99.025970099132,88.3270182565871
2019-05-17,86.8882711163141,91.63811093737475
2019-05-18,69.79974589435602,85.23799570326746
2019-05-19,55.92060211876238,70.86953970981091
2019-05-20,49.248080581369344,58.32280953149598
2019-05-21,47.7931756163375,50.9872861054898
2019-05-22,35.055081946315674,44.032112714674234
2019-05-23,26.6456119666265,36.497956509759945
2019-05-24,13.792865782002572,25.164519898314968
2019-05-25,10.445475765566497,16.961317838065245
2019-05-26,15.764696986950478,13.334346178173234
2019-05-27,25.988935247231314,17.399702666582815
2019-05-28,33.4170127111021,25.056881648428014
