time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr,BTC_Trends,RSI_14,ROC_14,MFI_14,TSI_13_25_13,TSIs_13_25_13,Fast_EMA,Slow_EMA,Crossover_Long,Crossover_Short,Crossover_Signal,Daily_Return,Positive_Return
2018-01-03,btc,1130917.0,2.96026687,251879335164.34848,15071578.273538,44.70739876,15010.2861595558,16780448.58618488,396942.0,5633951922.355871,37.983199878225,56.0,52.45356852538548,-8.77217575175263,49.571822993929004,1.980822743236213,13.764083990240731,12640.903468648512,9003.750952475242,1.0,0.0,1.0,0.017348404836966536,1.0
2018-01-04,btc,1253986.0,2.94402195,252918055361.86136,16127548.725824099,34.29180194,15070.3007986558,16782548.58618486,424762.0,7375467052.299312,37.9655404773754,53.0,52.72211945237404,-3.6045723936885534,59.852199237659086,2.3837877703865127,12.138327387404413,12723.657660208739,9087.270936913377,1.0,0.0,1.0,0.003998234175022208,1.0
2018-01-05,btc,1069525.0,3.26196426,285287177348.3089,13727615.8797194,32.28714867,16997.2274079486,16784336.08618409,339441.0,8835935940.634571,37.928875243618705,51.0,60.446836966434965,18.814218200255326,71.27619016351045,5.237543310112008,11.152501090648355,12869.231134412481,9196.169645094786,1.0,0.0,1.0,0.1278625181432791,1.0
2018-01-06,btc,1163503.0,3.24692954,287108308287.3724,16127548.725824099,39.388678799999994,17103.589279661002,16786436.08618407,356470.0,7289107352.712466,37.9317765164506,45.0,60.827300979033424,14.705600169514366,72.41805679344314,7.6250256923763935,10.648576033752363,13013.468917486627,9305.033427898872,1.0,0.0,1.0,0.00625760126399566,1.0
2018-01-07,btc,1130388.0,3.04278121,272505179860.49524,15551564.842759,33.61711289,16231.6949994155,16788461.08618405,372566.0,8106144651.5197525,37.974968814609,46.0,56.06631484342415,15.722897446490602,70.05836194744799,8.25394380811238,10.306485715803792,13123.093512186935,9400.394824628436,1.0,0.0,1.0,-0.05097726950695247,0.0
2018-01-08,btc,1157303.0,2.80152545,250807207092.34372,15935554.098135699,36.48311025,14937.415089421398,16790536.08612404,345855.0,6874611439.138274,38.0225964452691,52.0,49.83114482810624,6.082496565358576,62.89617588880653,6.859637065214313,9.814078765719582,13184.895965618405,9476.6246188401,1.0,0.0,1.0,-0.07973781604698149,0.0
2018-01-09,btc,1145338.0,2.69017079,241453646852.43875,15743559.4704474,36.56896653,14378.5862174167,16792586.08610402,354874.0,6602692658.28262,38.0218489629587,48.0,47.3810318425345,-8.574723643361049,56.08334681890664,4.956134485133632,9.120086725635877,13225.55743772128,9544.111372729909,1.0,0.0,1.0,-0.037411350535505816,0.0
2018-01-10,btc,1118949.0,2.73334467,246362365863.32315,15935554.098135699,35.82997797,14669.0882656341,16794661.086094,347701.0,6875872658.228401,38.0208019403846,50.0,48.790612320647966,-4.678096571902934,49.250786147460715,3.8150605757406586,8.362225847079417,13274.729397030145,9614.668444079227,1.0,0.0,1.0,0.020203797774326127,1.0
2018-01-11,btc,1222969.0,2.45400706,221498893134.7169,18527481.571928896,35.92257189,13186.7549427236,16797073.58609399,334581.0,6166008764.161192,37.892733200306395,58.0,42.52990605271646,-7.716861714739799,48.60765463771373,0.8262522259109732,7.285658186912498,13271.732664155632,9663.846414481346,1.0,0.0,1.0,-0.10105149659391066,0.0
2018-01-12,btc,1153290.0,2.55762013,231652981446.49854,17087521.864266,42.08976645,13789.443663939199,16799298.58608398,304727.0,5503783959.207872,37.831098884232794,48.0,45.587085453879595,-5.3686251034571795,48.963668566324564,-0.7207572152048504,6.14188455803859,13289.367801364247,9720.644730956019,1.0,0.0,1.0,0.04570409656002283,1.0
2018-01-13,btc,939348.0,2.63127775,239101104762.35956,15881806.2094572,53.02035754,14231.2250645821,16801161.08608397,264304.0,4509609437.989639,37.7789430402092,40.0,47.779967163619325,9.904527934440878,54.323251635023574,-1.3455304030713844,5.072253849308592,13321.450917378244,9782.743223315492,1.0,0.0,1.0,0.03203765223670363,1.0
2018-01-14,btc,971840.0,2.52606465,229884291706.0992,17165770.554581102,55.89387346,13681.0654611338,16803098.58608395,236042.0,4112871008.332416,37.773126425301705,37.0,45.329975243246786,-1.7269368574804878,49.743852858149204,-2.5899025888930054,3.9776600724226494,13333.700708910574,9836.412577543648,1.0,0.0,1.0,-0.03865862572980505,0.0
2018-01-15,btc,949563.0,2.50804935,228408095575.09326,16612036.020562302,48.612601700000006,13591.696196668601,16804973.58608393,272139.0,4698536749.628537,37.770513278173205,39.0,44.926970545484544,0.9435265748557021,54.26442831902374,-3.7188967567918807,2.878151953963432,13342.488982344437,9888.112676839388,1.0,0.0,1.0,-0.006532332201690361,0.0
2018-01-16,btc,1001819.0,2.12079726,192121046221.58783,17608758.181796104,34.92009374,11431.040105201599,16806961.08608391,306170.0,5501733404.666836,37.8105788328455,76.0,36.482200962368076,-22.524125835863586,47.61052024240514,-7.498515387663701,1.3957709051595557,13277.37801651647,9909.354614690954,1.0,0.0,1.0,-0.15896883363215486,0.0
2018-01-17,btc,1090483.0,2.07376393,187582403000.91147,18494733.436226103,35.49858507,11159.6085905903,16809048.58608389,314242.0,5284221966.872072,37.8096330974296,100.0,35.577478970570795,-25.653591997072592,40.91834177379254,-10.8242500194081,-0.3499463697786809,13205.239015378704,9926.567230635514,1.0,0.0,1.0,-0.02374512836218512,0.0
2018-01-18,btc,1050790.0,2.09352287,189059547788.13376,19159214.8770486,39.79011621,11246.0397302747,16811211.08608388,307893.0,4751419845.344011,37.8098005507374,68.0,36.12071530881414,-25.37614291495898,38.04189474135273,-13.357584965687574,-2.208180454908522,13138.501495360242,9944.732798450932,1.0,0.0,1.0,0.007744997414808941,1.0
2018-01-19,btc,1027992.0,2.129939,192348146652.90378,18273239.6226186,38.11658067,11440.2555616598,16813273.58608387,242661.0,5046311691.550421,37.796757358731206,51.0,37.3981460528359,-32.693401770280104,32.37719175738697,-15.107067301785928,-4.050878575891009,13080.653004469952,9965.322102268938,1.0,0.0,1.0,0.017269708808004935,1.0
2018-01-20,btc,970060.0,2.37080852,214707089256.08,19712949.4110673,56.40367826,12768.4045856224,16815498.58608385,236313.0,3806615027.0135827,37.7764564033109,43.0,45.434230090190105,-25.346637031291753,28.351486801465715,-14.32886495915874,-5.519162344929256,13070.016677036592,10003.912967146753,1.0,0.0,1.0,0.11609434918689066,1.0
2018-01-21,btc,988506.0,2.12617327,192099954357.02216,20709671.572301,62.34155807,11422.3942589129,16817836.08608383,217475.0,3081410864.4485307,37.7610688378357,40.0,39.85103111692953,-29.629072876713014,29.89313499133405,-15.361904691987116,-6.925268394508951,13013.892608929576,10023.441618261139,1.0,0.0,1.0,-0.10541726788835837,0.0
2018-01-22,btc,946599.0,2.00268788,180601416229.53217,18494733.436226103,50.64807843,10737.3505774401,16819923.58608351,250083.0,3565809836.133204,37.77126654758779,45.0,37.3363314072113,-28.117746523330954,31.846072373429717,-17.00366058248292,-8.36503870707666,12936.345229980156,10033.270213866994,1.0,0.0,1.0,-0.059973738074945215,0.0
2018-01-23,btc,893416.0,2.02766184,182509946645.00702,19602202.504263602,49.74835676,10849.3918793103,16822136.08608349,266082.0,3668662816.7550015,37.7653131532439,45.0,38.02515275566617,-24.544793797817945,33.75152158725254,-18.122389997933567,-9.758946034341932,12865.255937493746,10044.506002004522,1.0,0.0,1.0,0.010434725127221434,1.0
2018-01-24,btc,940167.0,2.09753554,188868250111.49985,19491455.5974598,48.33785231,11225.896174751599,16824336.08608348,251628.0,3907253655.368709,37.746087440150596,41.0,40.39620522596451,-23.47243419994285,41.118389788531005,-18.377152552431735,-10.990118394069047,12809.413325761852,10060.770549621371,1.0,0.0,1.0,0.03470280174497975,1.0
2018-01-25,btc,854029.0,2.08000559,187284665737.68317,19419246.343651503,51.89340117,11130.4649473992,16826311.08608316,238459.0,3609026610.2700443,37.7134476018003,39.0,39.97870217946769,-15.593601339039473,48.41712914749001,-18.701014725370484,-12.091675012826395,12752.222180449144,10075.497348497376,1.0,0.0,1.0,-0.00850098966415136,0.0
2018-01-26,btc,807029.0,2.05791562,185709056259.20752,20056949.5413983,40.38724848,11035.5546098773,16828248.58598315,218851.0,4598210158.823497,37.71162789951,39.0,39.54100427610627,-19.970994633116344,49.795130076710215,-19.086710578169477,-13.090965807875405,12693.746180979799,10088.71474051809,1.0,0.0,1.0,-0.008527077527347826,0.0
2018-01-27,btc,860840.0,2.10883443,190534317916.24484,20315748.8903196,72.22119185,11320.970185271799,16830211.08598303,192395.0,2638205117.436846,37.689894309726895,32.0,41.611258705995866,-20.449784653839718,47.30143597726815,-18.875615750708693,-13.917344371137304,12646.984391002134,10105.67956536568,1.0,0.0,1.0,0.025863274251666457,1.0
2018-01-28,btc,765711.0,2.15410037,195521978595.3605,20445148.5647802,64.23503528,11615.95871128,16832186.08598302,213698.0,3043852591.578422,37.7011852442095,31.0,43.754935710018884,-15.094633935642733,53.87312654578519,-18.13320993017664,-14.519610879571495,12611.863871378042,10126.472024665001,1.0,0.0,1.0,0.026056823857019795,1.0
2018-01-29,btc,775230.0,2.06552658,187405821048.5397,19151151.820173897,50.05780934,11132.554313851499,16834036.08598281,230013.0,3743787903.0087185,37.700759414299604,32.0,41.09247796875603,-18.092972703582443,46.85832227541482,-18.16806408472368,-15.040818480307523,12561.473157192127,10140.32305684423,1.0,0.0,1.0,-0.04161554026178471,0.0
2018-01-30,btc,845185.0,1.85916763,167680159360.35452,21609745.6349259,49.74616562,9959.546715371129,16836123.58598251,239554.0,3370715255.8510466,37.6861543566797,35.0,35.45473996246696,-12.872786520632351,50.59710818795067,-19.807917486808453,-15.721832624093368,12472.84199071619,10137.83425553056,1.0,0.0,1.0,-0.10536733667859799,0.0
2018-01-31,btc,685452.0,1.87794381,169219353157.63504,15139761.911894199,48.82099696,10050.095797194599,16837586.0859825,208360.0,3466118344.6303983,37.658588178749795,39.0,36.182602814722706,-9.94221960733671,54.57027847322463,-20.963123038324436,-16.47058839755495,12390.314361281487,10136.626334247352,1.0,0.0,1.0,0.009091687042716678,1.0
2018-02-01,btc,833934.0,1.69691999,152227586137.84958,20703947.9137015,39.83113942,9039.86507510228,16839586.08598229,252498.0,3821823537.2438912,37.636841112986296,51.0,31.865195774302087,-19.617347155846588,45.70409159018976,-23.285339131323557,-17.44412421666475,12276.185758843094,10121.526897892467,1.0,0.0,1.0,-0.10051951170199958,0.0
2018-02-02,btc,853582.0,1.66151934,147972357159.3378,21739145.3093865,33.35244954,8786.0773798948,16841686.08598227,237739.0,4436626371.170882,37.6263974840924,66.0,30.868698349453393,-23.200339952719737,37.58671918631885,-25.5091687421066,-18.59627343458501,12157.299855005958,10103.141369743993,1.0,0.0,1.0,-0.028074279106937716,0.0
2018-02-03,btc,714800.0,1.72878243,153818002832.45062,20445148.5647802,62.34331923,9132.100322326129,16843661.08598225,190833.0,2467273233.6241403,37.550082215133294,42.0,33.90367877590527,-28.478924198492717,33.78661781914537,-26.54948982940473,-19.732447205273548,12054.250453188042,10089.772760695114,1.0,0.0,1.0,0.039383097538286505,1.0
2018-02-04,btc,711645.0,1.56184746,138987436238.79483,23033142.053992897,61.67396845,8250.52689596727,16845886.08598194,172621.0,2253583476.823354,37.514899421519,38.0,30.258889497926113,-27.76884855353876,35.28704133816641,-28.55826237753859,-20.99327794416855,11924.681665074057,10064.451319366039,1.0,0.0,1.0,-0.0965356703543423,0.0
2018-02-05,btc,915758.0,1.30831891,115402453262.58669,23938939.775217302,33.77339479,6849.54255932203,16848198.58598108,221421.0,3416963381.84466,37.5383850807935,65.0,25.55679400098029,-36.208261899230685,36.634244920973025,-31.93645107074529,-22.556588390822373,11751.803795915066,10020.190720439625,1.0,0.0,1.0,-0.16980543840539686,0.0
2018-02-06,btc,999753.0,1.48101152,130398654837.18137,22105953.9129441,30.45890532,7738.64395967271,16850323.58598086,245035.0,4281133989.6320376,37.5495708044551,80.0,32.703912359868525,-28.67209475187048,36.72790685545889,-32.489123013503516,-23.97552190834825,11615.100839281287,9988.779991971925,1.0,0.0,1.0,0.12980449316876475,1.0
2018-02-07,btc,804119.0,1.46484643,128490337875.27019,20149017.2119133,46.15928405,7624.59538953828,16852086.08598064,207672.0,2783629350.694538,37.522203548450996,51.0,32.275850207390874,-32.080296567440925,34.668268336894286,-33.058097631234176,-25.273032725903377,11479.169574217629,9956.231563917972,1.0,0.0,1.0,-0.01473753938399991,0.0
2018-02-08,btc,753618.0,1.58085047,138513689945.96112,18720008.8990117,47.30838066,8218.58085184103,16853723.58598053,177469.0,2927889054.8336864,37.5017800875103,43.0,36.90769669845556,-26.161387770585225,33.31662549042965,-32.11066239719662,-26.249836964659558,11368.101952467234,9932.308813077485,1.0,0.0,1.0,0.0779038666258618,1.0
2018-02-09,btc,781921.0,1.6660922999999999,145975503391.69894,19291612.2241723,42.12480688,8660.45346785505,16855411.08598012,178845.0,3465309735.4749756,37.4657916077357,38.0,40.18507170883531,-21.522263501794747,39.82877076552028,-30.32052351426424,-26.831363614603084,11275.869505100265,9914.798804698106,1.0,0.0,1.0,0.05376507501474981,1.0
2018-02-10,btc,737187.0,1.64139497,143796839806.9395,20434818.8744937,30.70210538,8530.292804792522,16857198.585979503,176305.0,4683614952.213814,37.470462729519895,31.0,39.533617846925715,-24.65051435353001,38.83582646286208,-29.044629569666018,-27.147544465326362,11182.345083469374,9895.73790146669,1.0,0.0,1.0,-0.015029312673481177,0.0
2018-02-11,btc,814528.0,1.55971533,136503442480.9965,21578025.524815,39.83538665,8096.72848129749,16859086.085979503,147871.0,3426688026.832187,37.4857137156818,27.0,37.3609407417317,-30.296511183059412,31.42089197791727,-28.570028287441676,-27.350756439914264,11077.237654468954,9870.97040715999,1.0,0.0,1.0,-0.05082642922309122,0.0
2018-02-12,btc,912131.0,1.71364615,150193661791.17108,23721537.9941675,28.51480214,8907.67017913501,16861161.08597948,185649.0,5267217393.7271805,37.5270451427638,31.0,43.60400323218223,-19.985387647722614,37.420758701401375,-26.277187501379057,-27.19738944869495,11003.334221613824,9857.708368259156,1.0,0.0,1.0,0.10015671140642812,1.0
2018-02-13,btc,868109.0,1.64241903,143741453662.46915,23435736.3315871,33.64006389,8523.96693191116,16863211.08594926,188299.0,4272924514.2895613,37.526989520699296,29.0,41.49656373007565,-14.414107634480565,38.95160103606777,-24.957809165713748,-26.877449408269058,10918.877869782897,9839.346355775502,1.0,0.0,1.0,-0.043075601083953696,0.0
2018-02-14,btc,937769.0,1.81957973,159670278815.20184,25579248.8009396,39.51468116,9467.3010327294,16865448.58594924,197735.0,4040783681.664319,37.5171439657355,30.0,48.13353781359518,-5.798897604815688,46.587440811803134,-21.7228256911547,-26.141074591538445,10869.431833865192,9834.224297871262,1.0,0.0,1.0,0.11066843740168464,1.0
2018-02-15,btc,779005.0,1.93482187,170471136968.4026,18720008.8990117,45.86613865,10106.733083576899,16867086.08594922,195903.0,3716710017.455032,37.5053893541063,30.0,52.10029093361405,11.801813407735493,55.826664626300115,-17.72238590798117,-24.938404779601694,10843.451514505941,9837.976006852226,1.0,0.0,1.0,0.06754111321029299,1.0
2018-02-16,btc,773561.0,1.9474862000000002,171884074815.12784,22435430.512556,56.05270260000001,10189.3164833431,16869048.5859492,185173.0,3066472566.611671,37.47985002154479,30.0,52.60445180588882,15.97116714063247,65.60257501246079,-14.346893576596095,-23.42533175060089,10821.169273965672,9842.813015015521,1.0,0.0,1.0,0.008171127018323787,1.0
2018-02-17,btc,765638.0,2.11360732,187024145183.5038,21292223.8622346,43.10586701,11085.5984143776,16870911.08594919,172015.0,4338716703.20457,37.4640226175368,26.0,57.796314584823925,21.391553126892028,66.59658584503228,-9.730223579926447,-21.468887726218824,10830.17670122735,9859.922808859876,1.0,0.0,1.0,0.08796291022068936,1.0
2018-02-18,btc,730130.0,1.99108492,176357479895.8642,23149934.6690068,43.99113813,10452.0919772063,16872936.08594919,160325.0,4008931966.5523605,37.486710813768795,28.0,53.348005874835046,26.68393314753173,64.4116584670177,-7.139620065793247,-19.421849489015173,10817.297747549757,9868.075376790423,1.0,0.0,1.0,-0.05714679654547705,0.0
2018-02-19,btc,857787.0,2.11485368,187976194475.86023,23149934.6690068,38.98262837,11139.3557305669,16874961.08594907,191633.0,4822050290.992935,37.510344669975794,25.0,57.19682781925918,62.62919215541714,71.55219117820924,-3.7165800952141193,-17.17823957561502,10828.268224750382,9885.57746909265,1.0,0.0,1.0,0.06575370316864504,1.0
2018-02-20,btc,703065.0,2.12780635,189794491196.21033,20835108.4972582,48.32413201,11245.932317942701,16876723.58594906,194005.0,3927530269.4562554,37.5025563146904,28.0,57.77854759794613,45.32174340294013,81.54426106472859,-0.7829319652483038,-14.836052774134062,10842.495397040788,9904.30587629066,1.0,0.0,1.0,0.009567571945238162,1.0
2018-02-21,btc,713740.0,1.97827013,176533469479.53168,25265138.826723397,37.25648408,10458.8650888369,16878836.08594893,208330.0,4738328745.337097,37.5003244969985,28.0,52.14261974515748,37.17272267571765,72.611546737844,0.08831677497796732,-12.70399998140377,10829.427540407669,9911.940656845714,1.0,0.0,1.0,-0.06998683673829775,0.0
2018-02-22,btc,719848.0,1.84607258,166750223696.0134,22275181.569123,31.34146484,9878.15894272355,16880698.58592881,182712.0,5320434911.180925,37.49186093868379,27.0,48.392011093042115,20.19300072360741,65.14469304366365,-0.3183759763062477,-10.934625123532696,10797.023839792031,9911.475574004675,1.0,0.0,1.0,-0.055522864209536116,0.0
2018-02-23,btc,732287.0,1.89577059,171510918790.79294,22125683.706243,46.10851085,10159.0656125073,16882548.58592879,180733.0,3719723660.8471236,37.4481597322911,23.0,50.255985922559454,17.304084020711375,58.71328379733611,-0.10639320409181932,-9.387734849326854,10775.292640578115,9914.884219229241,1.0,0.0,1.0,0.028437148198619644,1.0
2018-02-24,btc,690001.0,1.8093287,163552082148.2341,21677190.1176029,63.42957694,9686.60177995325,16884361.08591877,153121.0,2578482941.9783044,37.403226226384,20.0,47.170091740337966,13.555325727049913,52.5469999982266,-0.8420500458556857,-8.16692273454526,10738.207833199262,9911.741387428752,1.0,0.0,1.0,-0.046506622811095744,0.0
2018-02-25,btc,526879.0,1.7940982,162164887219.03525,25564134.5524835,97.43912946,9603.22747749854,16886498.58591876,143945.0,1664268637.416932,37.3756504664881,19.0,46.626002988435665,18.606267947367726,52.32083188333911,-1.5991081984413604,-7.228663515101847,10699.546235685912,9907.493985262834,1.0,0.0,1.0,-0.008607177661339893,0.0
2018-02-26,btc,688379.0,1.92409125,174157924575.1811,21079198.6660828,63.9700032,10312.3657130333,16888261.08591856,191999.0,2722493604.171954,37.3685887598576,22.0,51.72631613120705,15.769505444741274,53.135403840917995,-0.7950066330574055,-6.309569674809783,10686.357445715566,9913.067973981333,1.0,0.0,1.0,0.07384374026298457,1.0
2018-02-27,btc,699046.0,1.98459986,179950653847.5196,23919658.060803197,62.16620254,10654.1072948568,16890261.08591844,215369.0,2894670198.6396923,37.336870793056605,23.0,54.00722700347932,24.99001204440432,58.39179100028182,0.5416080188854083,-5.330830004281898,10685.25888718459,9923.270081293867,1.0,0.0,1.0,0.03313900915980805,1.0
2018-02-28,btc,817155.0,1.91774992,174108312562.12912,23172168.7464031,48.16881925,10307.0249663939,16892198.58589749,190181.0,3614543916.207436,37.3156016210604,21.0,51.35331965599379,8.869728877971571,58.42428388377254,0.921793300509792,-4.437598103597371,10672.374851317309,9928.553348199157,1.0,0.0,1.0,-0.03257732617639886,0.0
2018-03-01,btc,821011.0,2.0275908,184546671784.8129,24667147.3752033,50.88978322,10923.6308617767,16894261.08589657,236700.0,3626399251.977078,37.291177809751,20.0,55.53377855555661,8.082708541370632,58.02275371321349,2.475778804633354,-3.449972830992982,10680.933553413253,9942.252874380592,1.0,0.0,1.0,0.05982384804473151,1.0
2018-03-02,btc,752300.0,2.0411051,186095856775.3983,23321666.6092831,68.94478978,11014.0584672706,16896211.08589546,192887.0,2699201163.2319326,37.227665660179,20.0,56.12919982733799,8.094183601772897,58.39416138749701,3.9211507252344133,-2.3969551801033537,10692.281010905828,9957.008738703578,1.0,0.0,1.0,0.008278163793534965,1.0
2018-03-03,btc,934083.0,2.11464502,193076418415.27505,26909615.3184037,87.50562932,11425.680565458799,16898461.08589524,179832.0,2206445687.1964083,37.164141227175,19.0,58.83154617849535,3.0677834282732523,57.74988092452004,5.936652498093144,-1.2064397975038543,10717.263292098785,9977.228377744796,1.0,0.0,1.0,0.03737242719487788,1.0
2018-03-04,btc,792569.0,2.11715719,193721221886.4619,22125683.706243,99.51814867,11462.5831975453,16900311.08589442,154847.0,1946591897.8474216,37.1197787095779,17.0,59.07493363474736,9.667837046809936,65.23047702752008,7.670169473805021,0.06164724125455656,10742.651624203681,9997.677696481202,1.0,0.0,1.0,0.003229797286479652,1.0
2018-03-05,btc,857168.0,2.124487,195062277838.5043,24020983.5292903,53.49595862,11540.662320572801,16902173.585893698,205776.0,3646299325.6873927,37.1050655047701,20.0,59.6189024720215,3.60260144044684,64.93718083126555,9.274391210331476,1.3777535225512592,10769.834798079255,10018.920421763274,1.0,0.0,1.0,0.006811651586897227,1.0
2018-03-06,btc,834323.0,1.96727059,180485923073.3736,25517998.1075581,61.4663233,10677.035230859101,16904123.58589279,208778.0,2936338361.8701406,37.0575738071975,20.0,51.46974584193573,-5.058692076386895,56.61121611258047,8.47383176020495,2.3914789850732148,10766.67370414555,10027.980882817392,1.0,0.0,1.0,-0.07483340779966907,0.0
2018-03-07,btc,922143.0,1.82720774,167422408355.8916,25681575.018504,61.19233674,9903.085049094101,16906086.08589167,212833.0,2736002860.5076194,37.008224381838104,22.0,45.471315249096364,-5.313961266562284,57.27996267289824,5.9267799634875,2.8965219819895416,10737.256704255642,10026.261404966976,1.0,0.0,1.0,-0.07248736798471034,0.0
2018-03-08,btc,903578.0,1.72480924,157760715442.6866,26499459.5732334,61.15166597,9330.47545295149,16908111.0858914,189879.0,2579826942.5982447,36.9631222795441,22.0,41.60773458848189,-5.544388311098137,58.04239003532092,2.520063638863101,2.8427422186857645,10689.336570436524,10016.682314156209,1.0,0.0,1.0,-0.057821334796573476,0.0
2018-03-09,btc,888997.0,1.72471755,156892740604.11438,23882228.9980992,44.48270085,9278.13918439509,16909936.085890196,202179.0,3527050686.867471,36.93257587530871,25.0,41.26263988510557,-8.671333188631646,58.01380660941082,-0.3360120809720248,2.3886344615917947,10641.266006856291,10006.514572644388,1.0,0.0,1.0,-0.0056091748829203425,0.0
2018-03-10,btc,803717.0,1.6363096000000001,148595551650.91345,22900767.5324239,80.04288504,8786.56042314436,16911686.085889,149505.0,1856449221.8676403,36.8736926600531,19.0,38.068831826000135,-9.29161100306153,59.16067305578042,-3.777659878709085,1.507735270120241,10578.087925911475,9989.719103363668,1.0,0.0,1.0,-0.05298247326118122,0.0
2018-03-11,btc,889324.0,1.76958222,160908118884.2804,25027267.3747204,79.23077513,9513.53539976622,16913598.5858879,157234.0,2030879019.106288,36.826364188170096,18.0,44.865363610346,-0.9339784769493154,64.67645326247592,-4.778985983782478,0.6096322338484237,10541.82535881864,9983.163341600795,1.0,0.0,1.0,0.08273715101383283,1.0
2018-03-12,btc,828676.0,1.70331347,154742152551.37723,26335882.6622875,66.59284458,9147.89018059615,16915611.0858879,185230.0,2323705400.0027485,36.811108463202,20.0,42.34805386184624,-11.292030993096224,64.21465418452777,-6.3854886601208785,-0.3896707510043335,10494.342809407583,9971.663889164478,1.0,0.0,1.0,-0.03843421018636828,0.0
2018-03-13,btc,773506.0,1.70702426,154974273658.91025,25845151.9294498,61.01760279999999,9160.542932787841,16917586.0858879,199201.0,2539828943.593039,36.757483068528295,19.0,42.46834734545142,-14.018672055142224,57.982630781016596,-7.64676087199396,-1.4263979111457088,10448.908689130327,9960.49694726641,1.0,0.0,1.0,0.0013831333719471761,1.0
2018-03-14,btc,580666.0,1.53691592,139113345204.63852,23555075.176207397,58.80657732,8222.12723904149,16919386.0858879,193089.0,2365608602.5575523,36.693532125267296,23.0,36.401748026308,-20.227929340912894,51.523756809541,-10.702196457166961,-2.751511989148745,10373.056338258244,9936.564297793484,1.0,0.0,1.0,-0.10244105623778366,0.0
2018-03-15,btc,602746.0,1.54749227,139914335208.6044,23555075.176207397,58.04410423,8268.58912244302,16921186.0858876,201087.0,2410483150.0166388,36.6501216422663,25.0,36.8824943926571,-24.305487551982736,44.478846886824606,-13.019901701963382,-4.218424805265122,10301.370459230267,9913.600790656692,1.0,0.0,1.0,0.005650834881381073,1.0
2018-03-16,btc,601517.0,1.56958433,141763494802.3085,25517998.1075581,70.43249995,8376.90449824664,16923136.085887197,188256.0,2012756822.420385,36.5430141909962,21.0,38.058024793322204,-23.943526147609735,42.030003841871185,-14.605510180452466,-5.7022941445776,10235.816083739988,9892.444638695122,1.0,0.0,1.0,0.013099620043959481,1.0
2018-03-17,btc,452543.0,1.47896206,133397116859.14584,24372959.7309369,96.19349377,7881.66192051432,16924998.585887197,151432.0,1386758206.1455107,36.4380228360181,18.0,34.861064582854,-31.018009164884862,35.26554347157737,-16.93211136629287,-7.30655374767978,10155.624950663663,9864.76159881428,1.0,0.0,1.0,-0.059119998065631396,0.0
2018-03-18,btc,535510.0,1.5372127,138614553160.81683,25426608.971391603,77.96821465,8189.016719170079,16926886.0858871,164511.0,1777834131.2759151,36.3733467103469,23.0,38.32376973788913,-28.558715099021054,27.836729282656965,-17.92769040595643,-8.823858984576447,10088.635054732375,9841.691123862478,1.0,0.0,1.0,0.03899619163513979,1.0
2018-03-19,btc,587514.0,1.60262445,144521631437.14117,26679206.959874,59.1823652,8537.0156233197,16928823.5858871,193494.0,2441971201.2997713,36.3350947898643,22.0,42.07816287021981,-26.02664053256885,26.310879359679266,-17.704255044117772,-10.09248699308235,10035.781200786916,9823.72927070623,1.0,0.0,1.0,0.042495810679562096,1.0
2018-03-20,btc,567891.0,1.66984764,150605270576.65906,21859737.3155097,63.77041183,8895.54717913501,16930411.0858871,193222.0,2361679441.1317835,36.278069025776894,20.0,45.74266182468714,-16.685231557307013,33.764955654165824,-16.448715000045002,-11.000519565505586,9996.940644124667,9810.950713567596,1.0,0.0,1.0,0.04199729409372832,1.0
2018-03-21,btc,586910.0,1.66685407,150352052268.78595,26162835.212263603,64.7973359,8879.5942565751,16932311.0858871,199262.0,2320343115.813152,36.2136484483894,18.0,45.60440815978,-10.335070207365604,42.235119193114826,-15.45673456380354,-11.637121708119581,9958.879724302167,9798.12845400216,1.0,0.0,1.0,-0.001793360457615134,0.0
2018-03-22,btc,577941.0,1.6366036,147507258760.04514,24613719.969432198,70.68642639,8710.664935125658,16934098.585886803,180421.0,2086783365.6510932,36.130966875960496,19.0,44.084928725386284,-6.6428610305144575,43.37289162250987,-15.01650893925498,-12.119891312567495,9916.360946292516,9783.157022385096,1.0,0.0,1.0,-0.0190244414967895,0.0
2018-03-23,btc,619608.0,1.64830412,148556200040.70505,22892480.810730603,69.17744025,8771.74632349503,16935761.08588536,177341.0,2147465987.372915,36.0599369043555,18.0,44.80108384105832,-5.4579140368120616,44.99253129988789,-14.457436334635569,-12.453826315720073,9877.371170273731,9769.232632414898,1.0,0.0,1.0,0.0070122532348892985,1.0
2018-03-24,btc,543804.0,1.61787156,145850435654.06192,26851330.875744198,97.19809687,8610.9885163647,16937711.08588536,159401.0,1500548265.4222746,35.885101310283495,16.0,43.23170275629716,-1.9981869847180755,51.70520601031596,-14.376270749588725,-12.72846123484417,9834.233528095692,9753.286743400407,1.0,0.0,1.0,-0.018326773392858264,0.0
